iter,loss,event_time
0,0.05051746755421754,30
1,0.05544899972528884,30
2,0.057245831337053216,30
3,0.0633276869048984,30
4,0.06532335093211075,24
5,0.06280297228759185,25
6,0.05045852217448428,30
7,0.04958333643325802,30
8,0.05524146605977792,29
9,0.05290723023908244,30
10,0.04778384113671702,30
11,0.05056494066499629,30
12,0.05063757160997996,30
13,0.045860498938645945,30
14,0.045401522592486115,30
15,0.04964001026385326,30
16,0.04486306169268091,30
17,0.0447104625937387,30
18,0.04653399977757462,30
19,0.046155152037411995,30
20,0.04431275964969935,30
21,0.044141913641557874,30
22,0.044293373231998404,30
23,0.04420946139894747,30
24,0.04380872441150924,30
25,0.04405334369733206,30
26,0.04415463295798219,30
27,0.04436269102593503,30
28,0.04421029006695435,30
29,0.04419012805272042,30
30,0.044228834129124886,30
31,0.04432430000083007,30
32,0.046030729033645856,30
33,0.0442390790603377,30
34,0.04443826230118362,30
35,0.04460058835562925,30
36,0.04495904061383095,30
37,0.05040815324539666,30
38,0.05148973038613469,30
39,0.052571778512188506,30
40,0.05179198642321075,30
41,0.051281170121584306,30
42,0.050102127496891226,30
43,0.049305107909870416,30
44,0.04472958235394874,30
45,0.04464234856305034,30
46,0.04449372055646666,30
47,0.04467261823889032,30
48,0.044662226364454785,30
49,0.044839455386247264,30
50,0.04992884074541093,30
51,0.051988052646129046,30
52,0.0530050599494595,30
53,0.05312598943800404,30
54,0.052423167381311406,30
55,0.04477377730995137,30
56,0.04483500786527045,30
57,0.044680793219960144,30
58,0.04475721622196699,30
59,0.044934027506262,30
60,0.04484825277193094,30
61,0.04525585051786249,30
62,0.04487801625041627,30
63,0.04538629464759778,30
64,0.045903345994326814,30
65,0.045678513692152624,30
66,0.0453878271760925,30
67,0.045391902542905656,30
68,0.0458015828931231,30
69,0.04557253370975063,30
70,0.045347078464684665,30
71,0.045913287380168075,30
72,0.045310213740122104,30
73,0.04717995009277463,30
74,0.04601245235432758,30
75,0.04571832467080691,30
76,0.04895316409317364,30
77,0.04584442845733834,30
78,0.04619060265881959,30
79,0.04868327092913899,30
80,0.04604661397551914,30
81,0.04648977245455636,30
82,0.04477602291928075,25
83,0.04702251822614249,30
84,0.046630967993834774,30
85,0.0469546517134344,30
86,0.05040517300489567,30
87,0.04615815314607895,30
88,0.0464975825469384,30
89,0.047096497707357854,30
90,0.0468431836040426,30
91,0.046666590152213534,30
92,0.05045908865276677,30
93,0.04688658875001739,30
94,0.04729720065564552,30
95,0.0543573992241356,30
96,0.047103550228793374,30
97,0.04692077861246559,30
98,0.04721542400377221,30
99,0.04792791217665229,30
100,0.04787037478668006,30
101,0.047488026654415774,30
102,0.04804291075613924,30
103,0.04825576585941179,30
104,0.04884334720859816,30
105,0.0485450684493643,30
106,0.04915772521954005,30
107,0.05529489727091369,30
108,0.05004057947978199,30
109,0.04972978941175161,30
110,0.050109748643913835,30
111,0.049968768214335664,30
112,0.05019646386417094,30
113,0.05059260911622246,30
114,0.05065998273475597,30
115,0.051464411403922626,30
116,0.04570091028315626,16
117,0.05522211965761582,30
118,0.05136173651564927,30
119,0.05143921219969229,30
120,0.05915648434036762,30
121,0.045500892139254547,15
122,0.0558711480560143,30
123,0.0428172047400558,14
124,0.042226534219691844,14
125,0.04475721562663071,30
126,0.04701055001341973,30
127,0.03915844968632196,19
128,0.0499307095234469,30
129,0.047989567324586084,30
130,0.04674136967134494,30
131,0.044415749506547864,30
132,0.044197127709794046,30
133,0.033475510814280504,30
134,0.03300912010303898,30
135,0.03636252941373295,30
136,0.04258129418382499,30
137,0.038932052981906676,30
138,0.04178498004171432,30
139,0.04203498634869127,30
140,0.041673994885258164,30
141,0.03985628653887131,30
142,0.0417833821159083,30
143,0.039978179876044684,30
144,0.041935250810041035,30
145,0.04218105627717771,30
146,0.0427503627533343,30
147,0.04034399295424276,30
148,0.04352768233225252,30
149,0.03875723389985661,30
150,0.043562276192122155,30
151,0.043968912064816755,30
152,0.04407446353044733,30
153,0.03756987561213657,30
154,0.044548652291710684,30
155,0.04480104321217259,30
156,0.04562147392605649,30
157,0.04568579112020875,30
158,0.04628467362035753,30
159,0.040353007801576884,25
160,0.04036150023049422,26
161,0.047180083144352174,30
162,0.040095133557450716,30
163,0.04544837384881496,30
164,0.04486860803400293,30
165,0.04338782367549981,30
166,0.04270943751329341,30
167,0.042069276914247465,30
168,0.042599451333524475,30
169,0.04123182459054568,30
170,0.04131374875934653,30
171,0.04147802502968876,30
172,0.041937520327845965,30
173,0.04182745669295496,30
174,0.043056161631848035,30
175,0.043816777627322175,30
176,0.04531859863869242,30
177,0.04522453086964699,30
178,0.03954156516488434,30
179,0.044410272031186325,30
180,0.045079121042373146,30
181,0.04586884383850773,30
182,0.04585765043759102,30
183,0.04082106155384946,30
184,0.0419293820574259,30
185,0.04203868156221069,30
186,0.04181706693467245,30
187,0.04240843228978219,30
188,0.04368651789515329,30
189,0.04159223628941024,30
190,0.04296209636265888,30
191,0.047384628960310246,30
192,0.04869461616094199,30
193,0.049694047228255905,30
194,0.05037281204175785,30
195,0.05147963180834805,30
196,0.052473459505954875,30
197,0.03724410432363335,23
198,0.04884108224547524,30
199,0.049440565833464914,30
200,0.039387922009347744,30
201,0.038534192353060215,30
202,0.049269533702687565,30
203,0.048174321604953434,30
204,0.040543673524374504,30
205,0.04653034738849214,30
206,0.037354949129584224,30
207,0.044599995562078706,30
208,0.04410423646874266,30
209,0.04626882167636831,30
210,0.04753910628413778,30
211,0.03796483361127104,30
212,0.04038163905385657,30
213,0.03654481226902896,30
214,0.04166273931868639,30
215,0.03748569268004625,30
216,0.05239641126349297,30
217,0.0509165116149842,30
218,0.05157827720637859,30
219,0.05185646712956916,30
220,0.052165804619233584,30
221,0.0526259008475799,30
222,0.05372360823797191,30
223,0.053576813511538576,30
224,0.053584257019729534,30
225,0.054008697893815044,30
226,0.05507961435122761,30
227,0.05514860740524868,30
228,0.055958340219752545,30
229,0.05447364226655897,30
230,0.05683732425794001,30
231,0.058790911971082535,30
232,0.058721940006893694,30
233,0.06028360967039957,30
234,0.03742588646205018,30
235,0.054916842054056336,30
236,0.03868915893521983,30
237,0.04248352183028854,30
238,0.058101404021141806,30
239,0.05915838410165947,30
240,0.056797274926020755,30
241,0.0537702299706955,30
242,0.057894968435508204,30
243,0.05737047048692122,30
244,0.057275519474832184,30
245,0.05645589290293188,30
246,0.05657835539293095,30
247,0.057394866259465147,30
248,0.057938802488145064,30
249,0.058263835586026685,30
250,0.05889293913564213,30
251,0.05886072600024661,30
252,0.05901154416182687,30
253,0.059461150151659134,30
254,0.03719985240608588,30
255,0.06332354383975722,30
256,0.03674170356537375,30
257,0.060244807631093876,30
258,0.07057858049466736,30
259,0.07274178839418827,30
260,0.07445319922415292,30
261,0.031824241931312156,25
262,0.07456704218370003,30
263,0.07366519125958693,30
264,0.03272720139811156,26
265,0.06936582273623426,30
266,0.0669064579042531,30
267,0.06458972378082109,30
268,0.06300076067973089,30
269,0.03535622678310171,30
270,0.035501792506995436,30
271,0.03491425209789284,30
272,0.03541519038099885,30
273,0.06283382224015245,30
274,0.06376870052616296,30
275,0.06421829449471278,30
276,0.06514112847114151,30
277,0.06535511292666742,30
278,0.06588188217100166,30
279,0.06657924371789933,30
280,0.06670650329530681,30
281,0.06699620863854411,30
282,0.06712045587937643,30
283,0.06719451034328129,30
284,0.06701049758550331,30
285,0.06667040243623104,30
286,0.06675890843888249,30
287,0.06648997278848995,30
288,0.06654014715980797,30
289,0.06583829770178795,30
290,0.06554044469615442,30
291,0.0651653512157337,30
292,0.0649833601844289,30
293,0.0648809441458395,30
294,0.06443417958862636,30
295,0.06364392825829226,30
296,0.05787531486423447,30
297,0.06364089951019405,30
298,0.06469354617520034,30
299,0.06364187992696847,30
300,0.06360200678951843,30
301,0.08298004423482899,30
302,0.07083239512410157,30
303,0.07699362001303797,30
304,0.06262751582237522,30
305,0.06974024222965208,30
306,0.06157824340950555,30
307,0.061120717104467565,30
308,0.06143271464249928,30
309,0.0743235637321082,30
310,0.060097536285235634,30
311,0.059878265868217095,30
312,0.05947074546588191,30
313,0.03391258365680755,29
314,0.0803157810442974,30
315,0.03606899328217917,30
316,0.05569214235944524,30
317,0.046169246031007756,30
318,0.04377548061358069,30
319,0.04675734429919307,30
320,0.0441549971919812,30
321,0.04368022916086798,30
322,0.04328365515473885,30
323,0.043145001709864725,30
324,0.04361101995990384,30
325,0.040458931462427516,30
326,0.05334483350011844,30
327,0.05453681318981944,30
328,0.035247888343038936,30
329,0.05540232053071584,30
330,0.0564527793269603,30
331,0.0571835299449697,30
332,0.0345245932879178,30
333,0.0567962062271486,30
334,0.05675269618232964,30
335,0.056514776518993726,30
336,0.04892705939373686,30
337,0.05579079634980649,30
338,0.05561791331449498,30
339,0.05570263038531329,30
340,0.05557510132647456,30
341,0.054133858522975975,30
342,0.05588001930896709,30
343,0.055700031058358655,30
344,0.0558948711898527,30
345,0.05598196823411604,30
346,0.05633674016982531,30
347,0.05529451454134736,30
348,0.0659142713409657,30
349,0.06004967552003823,30
350,0.03727385048332897,30
351,0.0529906196571861,30
352,0.03832733546667151,30
353,0.06102558525437039,30
354,0.07297163966476161,30
355,0.07617701436022177,30
356,0.06053474234582249,30
357,0.05986162775439223,30
358,0.05975645056248252,30
359,0.059760327881505454,30
360,0.05977488230163438,30
361,0.05933242531256684,30
362,0.05927333266579507,30
363,0.05955521915541262,30
364,0.09254046671888852,30
365,0.045252469757402845,30
366,0.08832893493553548,30
367,0.050812129331839,30
368,0.06120808243504648,30
369,0.06242963327280538,30
370,0.03542387738621652,30
371,0.0635885420043535,30
372,0.06324370616839434,30
373,0.03307788177454627,30
374,0.07498995943645757,30
375,0.06293459213947336,30
376,0.05594628148453536,30
377,0.062063773741348874,30
378,0.06055349109236341,30
379,0.05619431562448597,30
380,0.05557102877852277,30
381,0.06188721189264576,30
382,0.061578085758970086,30
383,0.06156020608568331,30
384,0.034216478493473146,30
385,0.04708294377732983,30
386,0.06185704406460109,30
387,0.06190469914906685,30
388,0.06146284238810734,30
389,0.04726378001085327,30
390,0.06224652119674402,30
391,0.05274390205789025,30
392,0.034438232031081845,30
393,0.041087217581709905,30
394,0.09614928964203359,30
395,0.06025663580614815,30
396,0.060185217391198906,30
397,0.03567194966212877,30
398,0.03567641916776819,30
399,0.03567033620828262,30
400,0.03581807617542153,30
401,0.034431844902429974,30
402,0.03474821189932485,30
403,0.06234117969504563,30
404,0.06302562851832086,30
405,0.06397570417003452,30
406,0.06449612239564242,30
407,0.06513227495680413,30
408,0.07159129777291157,30
409,0.06608379076827954,30
410,0.06590238824438174,30
411,0.06691790460051258,30
412,0.06702361675986993,30
413,0.06715310106552175,30
414,0.06697803796673912,30
415,0.06720093909256852,30
416,0.06687880535203301,30
417,0.06267520521985134,30
418,0.06742468425423186,30
419,0.06767844602837007,30
420,0.10076462360894353,30
421,0.06749269843749788,30
422,0.06614464605740422,30
423,0.06588384919469827,30
424,0.06437540190480075,30
425,0.06426208919723296,30
426,0.06415304781009637,30
427,0.08787483623057307,30
428,0.06287225854509779,30
429,0.06297646120879227,30
430,0.05236646574676873,30
431,0.06192918364735074,30
432,0.05214476621889301,30
433,0.03187621067477062,30
434,0.051649106590949866,30
435,0.05970802281896302,30
436,0.05905647253410915,30
437,0.06494178132145961,30
438,0.05864105701371736,30
439,0.05799759020707156,30
440,0.05603234621731125,30
441,0.05809040548702375,30
442,0.05773697850455255,30
443,0.05593481565260794,30
444,0.04454635872566071,30
445,0.05718563254804779,30
446,0.05751846802717556,30
447,0.05850352331492296,30
448,0.05853927443131475,30
449,0.05834785108753174,30
450,0.03501063457042833,30
451,0.05982629505200694,30
452,0.07480123808301321,30
453,0.061184809224893805,30
454,0.06107933286413143,30
455,0.059530322969871284,30
456,0.06144085561326345,30
457,0.06138836202093999,30
458,0.061255776865893174,30
459,0.06112282921985092,30
460,0.05959709561570392,30
461,0.04129950311764613,30
462,0.06258657177537552,30
463,0.0437922809962389,30
464,0.07542320086621078,30
465,0.06592220260033431,30
466,0.05670805005375425,30
467,0.06743017518778538,30
468,0.06802650904902094,30
469,0.06895097093593255,30
470,0.06925589263416522,30
471,0.06957184668544661,30
472,0.06484172169317579,30
473,0.07008005041555351,30
474,0.06408257230536547,30
475,0.07063363446733459,30
476,0.0905651008829832,30
477,0.03770139745174777,30
478,0.061881291031916204,30
479,0.062168203181219905,30
480,0.03264860409060182,30
481,0.06368682880494916,30
482,0.061664249717489295,30
483,0.0604282678486945,30
484,0.03614860011441841,30
485,0.03475215933952342,30
486,0.05810153824613916,30
487,0.05662731997856163,30
488,0.05562472866423697,30
489,0.05166994709267845,30
490,0.03587876321237633,30
491,0.05638579471812409,30
492,0.06619461376507799,30
493,0.03549056182408725,30
494,0.034409661964098504,30
495,0.035997051180132106,30
496,0.05992921083056099,30
497,0.0601933070716265,30
498,0.06035717164662502,30
499,0.06105657830621572,30
500,0.061302146038355015,30
501,0.06153570731832944,30
502,0.062455854102040215,30
503,0.06287734501702436,30
504,0.06351022777359402,30
505,0.06372346670905102,30
506,0.06369726319461202,30
507,0.06409592311208423,30
508,0.06456512946535721,30
509,0.03468946325383712,30
510,0.06341552614264852,30
511,0.06244314015864918,30
512,0.03532143798395186,30
513,0.035507832150913035,30
514,0.060347888850500145,30
515,0.038403920190450413,30
516,0.059706685400437866,30
517,0.05948726882219944,30
518,0.059449787672956944,30
519,0.05975728066983891,30
520,0.05979577002524637,30
521,0.060228797467259246,30
522,0.06030703287881711,30
523,0.060628732636137495,30
524,0.06082647989943618,30
525,0.06101786166877676,30
526,0.061218864849045214,30
527,0.06126327934759786,30
528,0.073336312467589,30
529,0.03836277816687469,30
530,0.03599244601665391,30
531,0.06291008054753414,30
532,0.05170350044848528,30
533,0.06270616041726967,30
534,0.062270957510515604,30
535,0.06251155468031491,30
536,0.06177621689890671,30
537,0.03988692156158494,30
538,0.0439787132250302,30
539,0.06271803648090807,30
540,0.06363328697054364,30
541,0.04040114273315232,30
542,0.06417187697965608,30
543,0.08021168857059088,30
544,0.06454721182448284,30
545,0.05686590050120078,30
546,0.06316494088823238,30
547,0.04087199432393923,30
548,0.0910804511600793,30
549,0.06683338736156613,30
550,0.06685122550775824,30
551,0.06867323577645601,30
552,0.06956227875512425,30
553,0.0379555646793699,30
554,0.07037360457847672,30
555,0.038009615093892404,30
556,0.03244132122182382,25
557,0.03240553295700388,27
558,0.059118114214644746,30
559,0.05959448600291435,30
560,0.04915126230693267,30
561,0.07322442589869334,30
562,0.060424188706680544,30
563,0.05986776729104419,30
564,0.05868035400640172,30
565,0.05828644793232461,30
566,0.05805948716038367,30
567,0.04618525835153853,30
568,0.03504033793192872,30
569,0.03468167681347057,30
570,0.035081702900775044,30
571,0.035715318643138025,30
572,0.03535281194398761,30
573,0.034380041191978246,30
574,0.035805296288917855,30
575,0.03599955479381727,30
576,0.05748025209111916,30
577,0.07137092583013092,30
578,0.05816378483204422,30
579,0.05859900343922296,30
