iter,loss,event_time
0,0.010712611157157192,2
1,0.0106907121847971,2
2,0.010677789377526798,2
3,0.010672609062236804,2
4,0.010672779309203873,2
5,0.010674985090330463,2
6,0.010676552591185048,2
7,0.010676360840556428,2
8,0.010674550290795228,2
9,0.010671889490104483,2
10,0.010669248354360556,2
11,0.010667265239636065,2
12,0.010666219458860116,2
13,0.010666082943448223,2
14,0.01066656131925445,2
15,0.010667240194979569,2
16,0.010667713214691562,2
17,0.01066774574404182,2
18,0.010667321151628209,2
19,0.010666619552343716,2
20,0.010665879286080236,2
21,0.010665327802315376,2
22,0.010665083564344192,2
23,0.010665144590237855,2
24,0.010665403104934582,2
25,0.0106656986677946,2
26,0.010665888896328043,2
27,0.010665902899508037,2
28,0.010665748654910203,2
29,0.010665498440262424,2
30,0.010665251092507199,2
31,0.010665090204250398,2
32,0.010665052557752129,2
33,0.010665123146329036,2
34,0.010665245705941533,2
35,0.010665352560573061,2
36,0.01066539404987476,2
37,0.010665356160624147,2
38,0.010665260249878135,2
39,0.010665148325727894,2
40,0.01066506240878098,2
41,0.01066502693123282,2
42,0.010665040809267955,2
43,0.01066508252002856,2
44,0.010665122000633413,2
45,0.010665135480267438,2
46,0.010665115383637607,2
47,0.010665071245540638,2
48,0.010665022551229164,2
49,0.01066498818720281,2
50,0.010664977916505622,2
51,0.010664989388906457,2
52,0.010665011115974777,2
53,0.010665029176398009,2
54,0.010665034074605428,2
55,0.010665024514771486,2
56,0.010665006668392376,2
57,0.010664989900546002,2
58,0.01066498158365563,2
59,0.010664983718641986,2
60,0.010664992765042267,2
61,0.01066500227537713,2
62,0.010665006605475572,2
63,0.010665003670755974,2
64,0.010664995458368057,2
65,0.010664986340760553,2
66,0.010664980409955317,2
67,0.010664979401923682,2
68,0.010664982204173478,2
69,0.010664985931143515,2
70,0.010664987751850175,2
71,0.01066498640739618,2
72,0.010664982657919273,2
73,0.010664978548968725,2
74,0.010664976057167702,2
75,0.010664975979202466,2
