0.5922673266746281,0.5930709713816886,0.856761855686726,1.0
 
[0.35       0.22923309],[0.75       0.26048306],[0.6640625 0.4139987]
[0.34999965 0.22923279],[0.74999964 0.26048268],[0.66406212 0.41399832]
[0.3499986  0.22923188],[0.74999854 0.26048155],[0.66406098 0.41399717]
[0.34999684 0.22923037],[0.74999672 0.26047967],[0.66405908 0.41399526]
[0.34999439 0.22922825],[0.74999416 0.26047703],[0.66405642 0.41399259]
[0.34999123 0.22922552],[0.74999088 0.26047365],[0.664053   0.41398916]
[0.34998738 0.22922219],[0.74998687 0.2604695 ],[0.66404882 0.41398496]
[0.34998282 0.22921825],[0.74998212 0.26046461],[0.66404389 0.41397999]
[0.34997756 0.22921371],[0.74997665 0.26045896],[0.66403819 0.41397427]
[0.3499716  0.22920857],[0.74997045 0.26045256],[0.66403173 0.41396778]
[0.34996494 0.22920281],[0.74996352 0.2604454 ],[0.66402451 0.41396052]
[0.34995758 0.22919645],[0.74995586 0.26043749],[0.66401654 0.41395251]
[0.34994951 0.22918949],[0.74994747 0.26042883],[0.6640078  0.41394373]
[0.34994075 0.22918192],[0.74993835 0.26041942],[0.6639983  0.41393418]
[0.34993128 0.22917375],[0.7499285  0.26040925],[0.66398805 0.41392388]
[0.34992111 0.22916497],[0.74991792 0.26039833],[0.66397703 0.41391281]
[0.34991025 0.22915558],[0.74990661 0.26038666],[0.66396526 0.41390097]
[0.34989868 0.22914559],[0.74989457 0.26037423],[0.66395272 0.41388837]
[0.34988641 0.22913499],[0.7498818  0.26036105],[0.66393943 0.41387501]
[0.34987343 0.22912379],[0.7498683  0.26034712],[0.66392537 0.41386089]
[0.34985976 0.22911199],[0.74985408 0.26033243],[0.66391056 0.413846  ]
[0.34984539 0.22909957],[0.74983912 0.26031699],[0.66389498 0.41383035]
[0.34983031 0.22908655],[0.74982343 0.2603008 ],[0.66387865 0.41381393]
[0.34981453 0.22907293],[0.74980702 0.26028386],[0.66386155 0.41379676]
[0.34979806 0.2290587 ],[0.74978987 0.26026616],[0.6638437  0.41377881]
[0.34978088 0.22904387],[0.749772   0.26024771],[0.66382509 0.41376011]
[0.349763   0.22902843],[0.74975339 0.2602285 ],[0.66380572 0.41374064]
[0.34974441 0.22901238],[0.74973406 0.26020855],[0.66378558 0.41372041]
[0.34972513 0.22899573],[0.74971399 0.26018784],[0.66376469 0.41369941]
[0.34970515 0.22897848],[0.7496932  0.26016637],[0.66374304 0.41367765]
[0.34968446 0.22896062],[0.74967168 0.26014416],[0.66372063 0.41365513]
