0.8199977269381835,1.0
 
[0.35       0.22923309],[0.75       0.26048306],[0.6640625 0.4139987]
[0.34999972 0.22923284],[0.74999973 0.2604827 ],[0.6640622  0.41399833]
[0.3499989  0.22923209],[0.74999891 0.26048161],[0.66406131 0.41399722]
[0.34999752 0.22923084],[0.74999756 0.2604798 ],[0.66405982 0.41399536]
[0.34999558 0.22922909],[0.74999566 0.26047727],[0.66405773 0.41399277]
[0.3499931  0.22922685],[0.74999321 0.26047401],[0.66405504 0.41398943]
[0.34999006 0.2292241 ],[0.74999023 0.26047002],[0.66405176 0.41398535]
[0.34998648 0.22922085],[0.7499867  0.26046532],[0.66404789 0.41398053]
[0.34998234 0.2292171 ],[0.74998263 0.26045988],[0.66404341 0.41397496]
[0.34997764 0.22921286],[0.74997801 0.26045373],[0.66403835 0.41396866]
[0.3499724  0.22920811],[0.74997285 0.26044685],[0.66403268 0.41396161]
[0.3499666  0.22920287],[0.74996715 0.26043924],[0.66402642 0.41395382]
[0.34996025 0.22919712],[0.74996091 0.26043092],[0.66401956 0.41394529]
[0.34995335 0.22919088],[0.74995412 0.26042186],[0.6640121  0.41393602]
[0.3499459  0.22918413],[0.74994679 0.26041209],[0.66400405 0.41392601]
[0.3499379  0.22917689],[0.74993892 0.26040159],[0.6639954  0.41391525]
[0.34992934 0.22916915],[0.74993051 0.26039036],[0.66398616 0.41390376]
[0.34992023 0.22916091],[0.74992155 0.26037841],[0.66397632 0.41389152]
[0.34991057 0.22915216],[0.74991205 0.26036574],[0.66396588 0.41387854]
[0.34990036 0.22914292],[0.749902   0.26035234],[0.66395485 0.41386482]
[0.3498896  0.22913318],[0.74989142 0.26033822],[0.66394322 0.41385035]
[0.34987828 0.22912294],[0.74988029 0.26032337],[0.66393099 0.41383515]
[0.34986641 0.2291122 ],[0.74986861 0.2603078 ],[0.66391817 0.4138192 ]
[0.34985399 0.22910096],[0.7498564  0.26029151],[0.66390475 0.41380251]
[0.34984102 0.22908923],[0.74984364 0.26027449],[0.66389074 0.41378508]
[0.34982749 0.22907699],[0.74983034 0.26025675],[0.66387613 0.41376691]
[0.34981342 0.22906425],[0.7498165  0.26023828],[0.66386092 0.413748  ]
[0.34979879 0.22905102],[0.74980211 0.26021909],[0.66384511 0.41372834]
[0.34978361 0.22903728],[0.74978718 0.26019917],[0.66382871 0.41370794]
[0.34976788 0.22902305],[0.74977171 0.26017853],[0.66381172 0.41368681]
[0.34975159 0.22900831],[0.74975569 0.26015717],[0.66379412 0.41366493]
[0.34973476 0.22899308],[0.74973913 0.26013508],[0.66377594 0.4136423 ]
[0.34971737 0.22897735],[0.74972203 0.26011227],[0.66375715 0.41361894]
[0.34969943 0.22896112],[0.74970439 0.26008874],[0.66373777 0.41359484]
[0.34968094 0.22894439],[0.7496862  0.26006448],[0.66371779 0.41356999]
[0.34966189 0.22892716],[0.74966747 0.2600395 ],[0.66369721 0.4135444 ]
[0.3496423  0.22890943],[0.7496482  0.26001379],[0.66367604 0.41351807]
[0.34962215 0.2288912 ],[0.74962839 0.25998736],[0.66365428 0.413491  ]
[0.34960145 0.22887247],[0.74960803 0.2599602 ],[0.66363191 0.41346319]
[0.3495802  0.22885325],[0.74958713 0.25993232],[0.66360895 0.41343464]
[0.34955839 0.22883352],[0.74956569 0.25990372],[0.6635854  0.41340534]
[0.34953604 0.2288133 ],[0.7495437  0.25987439],[0.66356125 0.4133753 ]
[0.34951313 0.22879258],[0.74952117 0.25984434],[0.6635365  0.41334453]
[0.34948967 0.22877136],[0.7494981  0.25981357],[0.66351115 0.41331301]
