0.7875921315615839,1.0
 
[0.35       0.22923309],[0.75       0.26048306],[0.6640625 0.4139987]
[0.34999972 0.22923283],[0.74999972 0.26048269],[0.6640622  0.41399833]
[0.3499989  0.22923206],[0.74999889 0.2604816 ],[0.66406129 0.41399721]
[0.34999752 0.22923077],[0.7499975  0.26047977],[0.66405978 0.41399534]
[0.34999559 0.22922897],[0.74999555 0.26047722],[0.66405766 0.41399274]
[0.34999311 0.22922665],[0.74999304 0.26047393],[0.66405493 0.41398938]
[0.34999007 0.22922382],[0.74998998 0.26046991],[0.6640516  0.41398528]
[0.34998649 0.22922047],[0.74998637 0.26046517],[0.66404767 0.41398043]
[0.34998235 0.2292166 ],[0.74998219 0.26045969],[0.66404313 0.41397484]
[0.34997766 0.22921222],[0.74997746 0.26045348],[0.66403798 0.4139685 ]
[0.34997242 0.22920733],[0.74997218 0.26044654],[0.66403223 0.41396142]
[0.34996663 0.22920192],[0.74996633 0.26043887],[0.66402588 0.41395359]
[0.34996029 0.22919599],[0.74995994 0.26043047],[0.66401891 0.41394502]
[0.3499534  0.22918955],[0.74995298 0.26042134],[0.66401135 0.4139357 ]
[0.34994595 0.2291826 ],[0.74994547 0.26041148],[0.66400317 0.41392563]
[0.34993795 0.22917513],[0.7499374  0.26040089],[0.6639944  0.41391482]
[0.34992941 0.22916714],[0.74992877 0.26038957],[0.66398501 0.41390327]
[0.34992031 0.22915864],[0.74991959 0.26037752],[0.66397503 0.41389097]
[0.34991065 0.22914963],[0.74990985 0.26036474],[0.66396443 0.41387792]
[0.34990045 0.2291401 ],[0.74989956 0.26035122],[0.66395323 0.41386413]
[0.3498897  0.22913005],[0.74988871 0.26033698],[0.66394143 0.41384959]
[0.34987839 0.22911949],[0.7498773  0.26032201],[0.66392902 0.41383431]
[0.34986653 0.22910841],[0.74986534 0.26030631],[0.663916   0.41381828]
[0.34985412 0.22909682],[0.74985282 0.26028987],[0.66390238 0.4138015 ]
[0.34984116 0.22908471],[0.74983974 0.26027271],[0.66388816 0.41378398]
[0.34982765 0.22907209],[0.74982611 0.26025482],[0.66387333 0.41376572]
[0.34981359 0.22905896],[0.74981192 0.26023619],[0.66385789 0.41374671]
[0.34979897 0.22904531],[0.74979718 0.26021684],[0.66384185 0.41372695]
[0.34978381 0.22903114],[0.74978187 0.26019675],[0.6638252  0.41370645]
[0.34976809 0.22901646],[0.74976602 0.26017594],[0.66380795 0.4136852 ]
