0.39774781884210064,0.9388790754414287,0.9461015703335249,1.0
 
[0.35       0.22923309],[0.75       0.26048306],[0.6640625 0.4139987]
[0.34999967 0.22923279],[0.74999966 0.2604827 ],[0.66406214 0.41399833]
[0.34999867 0.2292319 ],[0.74999864 0.26048161],[0.66406106 0.41399723]
[0.349997   0.22923042],[0.74999694 0.26047981],[0.66405926 0.4139954 ]
[0.34999467 0.22922833],[0.74999455 0.26047728],[0.66405675 0.41399282]
[0.34999167 0.22922566],[0.74999149 0.26047402],[0.66405351 0.41398952]
[0.349988   0.22922239],[0.74998774 0.26047005],[0.66404955 0.41398548]
[0.34998367 0.22921853],[0.74998332 0.26046535],[0.66404488 0.41398071]
[0.34997867 0.22921407],[0.74997821 0.26045992],[0.66403948 0.4139752 ]
[0.349973   0.22920902],[0.74997242 0.26045378],[0.66403337 0.41396896]
[0.34996667 0.22920337],[0.74996596 0.26044691],[0.66402654 0.41396198]
[0.34995967 0.22919713],[0.74995881 0.26043932],[0.66401899 0.41395427]
[0.349952   0.22919029],[0.74995098 0.26043101],[0.66401071 0.41394582]
[0.34994367 0.22918286],[0.74994246 0.26042197],[0.66400172 0.41393664]
[0.34993467 0.22917484],[0.74993327 0.26041221],[0.66399201 0.41392673]
[0.349925   0.22916622],[0.7499234  0.26040173],[0.66398159 0.41391608]
[0.34991467 0.22915701],[0.74991285 0.26039052],[0.66397044 0.41390469]
[0.34990367 0.2291472 ],[0.74990161 0.26037859],[0.66395857 0.41389258]
[0.349892  0.2291368],[0.7498897  0.26036594],[0.66394598 0.41387972]
[0.34987967 0.22912581],[0.7498771  0.26035256],[0.66393268 0.41386614]
[0.34986667 0.22911422],[0.74986382 0.26033847],[0.66391865 0.41385182]
[0.349853   0.22910203],[0.74984987 0.26032365],[0.66390391 0.41383676]
[0.34983867 0.22908925],[0.74983523 0.2603081 ],[0.66388844 0.41382097]
[0.34982367 0.22907588],[0.74981991 0.26029184],[0.66387226 0.41380445]
[0.349808   0.22906191],[0.74980391 0.26027485],[0.66385536 0.41378719]
[0.34979167 0.22904735],[0.74978723 0.26025713],[0.66383774 0.41376919]
[0.34977467 0.2290322 ],[0.74976986 0.2602387 ],[0.6638194  0.41375047]
[0.349757   0.22901645],[0.74975182 0.26021954],[0.66380034 0.41373101]
[0.34973867 0.2290001 ],[0.7497331  0.26019966],[0.66378056 0.41371081]
[0.34971967 0.22898317],[0.74971369 0.26017906],[0.66376006 0.41368988]
[0.3497     0.22896563],[0.74969361 0.26015773],[0.66373885 0.41366821]
[0.34967967 0.22894751],[0.74967284 0.26013568],[0.66371691 0.41364582]
[0.34965867 0.22892879],[0.74965139 0.26011291],[0.66369426 0.41362268]
[0.34963701 0.22890947],[0.74962927 0.26008941],[0.66367088 0.41359881]
[0.34961467 0.22888956],[0.74960646 0.2600652 ],[0.66364679 0.41357421]
[0.34959167 0.22886906],[0.74958297 0.26004026],[0.66362198 0.41354888]
[0.34956801 0.22884796],[0.7495588  0.26001459],[0.66359644 0.41352281]
[0.34954367 0.22882627],[0.74953395 0.25998821],[0.66357019 0.413496  ]
[0.34951868 0.22880399],[0.74950842 0.2599611 ],[0.66354322 0.41346846]
[0.34949301 0.22878111],[0.74948221 0.25993326],[0.66351554 0.41344019]
[0.34946668 0.22875763],[0.74945531 0.25990471],[0.66348713 0.41341118]
[0.34943968 0.22873357],[0.74942774 0.25987543],[0.663458   0.41338144]
[0.34941201 0.2287089 ],[0.74939949 0.25984543],[0.66342815 0.41335097]
[0.34938368 0.22868365],[0.74937055 0.25981471],[0.66339759 0.41331976]
[0.34935468 0.2286578 ],[0.74934094 0.25978327],[0.66336631 0.41328781]
[0.34932502 0.22863136],[0.74931064 0.2597511 ],[0.6633343  0.41325513]
[0.34929468 0.22860432],[0.74927966 0.25971821],[0.66330158 0.41322172]
[0.34926369 0.22857669],[0.74924801 0.25968459],[0.66326814 0.41318757]
[0.34923202 0.22854846],[0.74921567 0.25965026],[0.66323398 0.41315269]
[0.34919969 0.22851965],[0.74918265 0.2596152 ],[0.6631991  0.41311708]
[0.34916669 0.22849023],[0.74914895 0.25957942],[0.6631635  0.41308073]
[0.34913303 0.22846023],[0.74911457 0.25954291],[0.66312718 0.41304365]
[0.34909869 0.22842963],[0.74907951 0.25950569],[0.66309015 0.41300583]
[0.3490637  0.22839843],[0.74904377 0.25946774],[0.66305239 0.41296728]
[0.34902803 0.22836665],[0.74900735 0.25942907],[0.66301392 0.41292799]
[0.3489917  0.22833426],[0.74897025 0.25938967],[0.66297473 0.41288798]
[0.3489547  0.22830129],[0.74893246 0.25934956],[0.66293481 0.41284722]
[0.34891704 0.22826772],[0.748894   0.25930872],[0.66289418 0.41280573]
[0.34887871 0.22823356],[0.74885486 0.25926716],[0.66285283 0.41276351]
