0.826440490113878,1.0
 
[0.35       0.22923309],[0.75       0.26048306],[0.6640625 0.4139987]
[0.34999972 0.22923285],[0.74999975 0.2604827 ],[0.66406221 0.41399833]
[0.34999888 0.22923212],[0.74999898 0.26048161],[0.66406134 0.4139972 ]
[0.34999749 0.22923091],[0.74999771 0.2604798 ],[0.6640599  0.41399533]
[0.34999553 0.22922921],[0.74999593 0.26047727],[0.66405788 0.41399272]
[0.34999302 0.22922703],[0.74999364 0.26047401],[0.66405528 0.41398935]
[0.34998995 0.22922437],[0.74999084 0.26047003],[0.6640521  0.41398524]
[0.34998632 0.22922122],[0.74998753 0.26046533],[0.66404835 0.41398038]
[0.34998213 0.22921758],[0.74998372 0.2604599 ],[0.66404401 0.41397477]
[0.34997739 0.22921346],[0.74997939 0.26045375],[0.6640391  0.41396841]
[0.34997208 0.22920886],[0.74997456 0.26044687],[0.66403361 0.4139613 ]
[0.34996622 0.22920377],[0.74996922 0.26043928],[0.66402755 0.41395345]
[0.3499598 0.2291982],[0.74996337 0.26043095],[0.6640209  0.41394485]
[0.34995282 0.22919214],[0.74995701 0.26042191],[0.66401368 0.4139355 ]
[0.34994528 0.2291856 ],[0.74995014 0.26041214],[0.66400588 0.41392541]
[0.34993718 0.22917857],[0.74994276 0.26040164],[0.6639975  0.41391456]
[0.34992853 0.22917106],[0.74993488 0.26039043],[0.66398855 0.41390297]
[0.34991931 0.22916306],[0.74992648 0.26037849],[0.66397902 0.41389063]
[0.34990954 0.22915458],[0.74991758 0.26036582],[0.6639689  0.41387754]
[0.34989921 0.22914562],[0.74990817 0.26035243],[0.66395822 0.4138637 ]
[0.34988832 0.22913617],[0.74989824 0.26033832],[0.66394695 0.41384912]
[0.34987688 0.22912623],[0.74988782 0.26032349],[0.66393511 0.41383379]
[0.34986487 0.22911581],[0.74987688 0.26030793],[0.66392269 0.41381771]
[0.34985231 0.22910491],[0.74986543 0.26029164],[0.66390969 0.41380088]
[0.34983919 0.22909352],[0.74985347 0.26027464],[0.66389611 0.41378331]
[0.34982551 0.22908165],[0.74984101 0.26025691],[0.66388196 0.41376498]
[0.34981127 0.2290693 ],[0.74982804 0.26023845],[0.66386722 0.41374591]
[0.34979647 0.22905645],[0.74981455 0.26021928],[0.66385191 0.41372609]
[0.34978111 0.22904313],[0.74980056 0.26019938],[0.66383603 0.41370553]
[0.3497652  0.22902932],[0.74978606 0.26017875],[0.66381956 0.41368421]
[0.34974873 0.22901503],[0.74977106 0.2601574 ],[0.66380252 0.41366215]
[0.3497317  0.22900025],[0.74975554 0.26013533],[0.6637849  0.41363934]
[0.34971411 0.22898499],[0.74973951 0.26011254],[0.6637667  0.41361579]
[0.34969596 0.22896924],[0.74972298 0.26008902],[0.66374792 0.41359148]
[0.34967726 0.22895301],[0.74970594 0.26006478],[0.66372857 0.41356643]
