0.837214772449399,1.0
 
[0.35       0.22923309],[0.75       0.26048306],[0.6640625 0.4139987]
[0.34999972 0.22923285],[0.74999978 0.2604827 ],[0.66406223 0.41399833]
[0.3499989  0.22923214],[0.74999911 0.26048163],[0.66406141 0.4139972 ]
[0.34999752 0.22923096],[0.74999799 0.26047984],[0.66406005 0.41399533]
[0.34999559 0.2292293 ],[0.74999642 0.26047733],[0.66405814 0.41399271]
[0.34999312 0.22922716],[0.74999441 0.26047411],[0.66405569 0.41398935]
[0.34999009 0.22922456],[0.74999195 0.26047017],[0.66405269 0.41398523]
[0.34998651 0.22922148],[0.74998904 0.26046552],[0.66404915 0.41398037]
[0.34998237 0.22921792],[0.74998568 0.26046015],[0.66404506 0.41397476]
[0.34997769 0.22921389],[0.74998188 0.26045406],[0.66404043 0.4139684 ]
[0.34997246 0.22920939],[0.74997763 0.26044726],[0.66403525 0.41396129]
[0.34996668 0.22920441],[0.74997293 0.26043974],[0.66402953 0.41395343]
[0.34996034 0.22919896],[0.74996779 0.26043151],[0.66402327 0.41394483]
[0.34995346 0.22919304],[0.74996219 0.26042256],[0.66401646 0.41393548]
[0.34994602 0.22918664],[0.74995615 0.26041289],[0.6640091  0.41392538]
[0.34993804 0.22917977],[0.74994967 0.26040251],[0.6640012  0.41391453]
[0.3499295  0.22917242],[0.74994273 0.26039141],[0.66399275 0.41390293]
[0.34992041 0.2291646 ],[0.74993535 0.2603796 ],[0.66398376 0.41389059]
[0.34991077 0.2291563 ],[0.74992752 0.26036707],[0.66397423 0.41387749]
[0.34990058 0.22914754],[0.74991924 0.26035383],[0.66396415 0.41386365]
[0.34988984 0.22913829],[0.74991052 0.26033986],[0.66395352 0.41384906]
[0.34987855 0.22912858],[0.74990135 0.26032519],[0.66394235 0.41383373]
[0.34986671 0.22911839],[0.74989173 0.26030979],[0.66393064 0.41381764]
[0.34985431 0.22910773],[0.74988166 0.26029368],[0.66391838 0.41380081]
[0.34984137 0.22909659],[0.74987115 0.26027686],[0.66390557 0.41378322]
[0.34982788 0.22908498],[0.74986019 0.26025932],[0.66389222 0.41376489]
[0.34981383 0.22907289],[0.74984878 0.26024106],[0.66387833 0.41374582]
[0.34979923 0.22906033],[0.74983692 0.26022209],[0.66386389 0.41372599]
[0.34978409 0.2290473 ],[0.74982462 0.2602024 ],[0.6638489  0.41370542]
[0.34976839 0.2290338 ],[0.74981187 0.260182  ],[0.66383337 0.41368409]
[0.34975214 0.22901982],[0.74979867 0.26016088],[0.6638173  0.41366202]
[0.34973534 0.22900536],[0.74978503 0.26013904],[0.66380068 0.41363921]
