0.43077900934454927,0.9178736317093912,0.9370441028327257,1.0
 
[0.35       0.22923309],[0.75       0.26048306],[0.6640625 0.4139987]
[0.34999966 0.22923279],[0.74999966 0.26048269],[0.66406214 0.41399833]
[0.34999866 0.22923189],[0.74999863 0.26048159],[0.66406105 0.41399721]
[0.34999698 0.22923038],[0.74999691 0.26047976],[0.66405924 0.41399535]
[0.34999464 0.22922827],[0.74999451 0.2604772 ],[0.66405671 0.41399275]
[0.34999162 0.22922556],[0.74999142 0.2604739 ],[0.66405345 0.4139894 ]
[0.34998793 0.22922225],[0.74998765 0.26046987],[0.66404947 0.41398531]
[0.34998357 0.22921833],[0.74998319 0.26046511],[0.66404477 0.41398048]
[0.34997855 0.22921381],[0.74997804 0.26045962],[0.66403934 0.4139749 ]
[0.34997285 0.22920869],[0.74997221 0.26045339],[0.66403319 0.41396858]
[0.34996648 0.22920297],[0.74996569 0.26044643],[0.66402632 0.41396151]
[0.34995944 0.22919664],[0.74995849 0.26043873],[0.66401872 0.4139537 ]
[0.34995173 0.22918971],[0.7499506  0.26043031],[0.6640104  0.41394515]
[0.34994335 0.22918218],[0.74994202 0.26042115],[0.66400135 0.41393585]
[0.3499343  0.22917405],[0.74993276 0.26041126],[0.66399158 0.41392581]
[0.34992458 0.22916532],[0.74992281 0.26040064],[0.66398109 0.41391503]
[0.34991418 0.22915598],[0.74991218 0.26038928],[0.66396987 0.4139035 ]
[0.34990312 0.22914604],[0.74990086 0.26037719],[0.66395793 0.41389123]
[0.34989139 0.2291355 ],[0.74988885 0.26036437],[0.66394527 0.41387821]
[0.34987899 0.22912435],[0.74987616 0.26035082],[0.66393188 0.41386445]
[0.34986591 0.2291126 ],[0.74986278 0.26033653],[0.66391777 0.41384995]
[0.34985217 0.22910025],[0.74984871 0.26032151],[0.66390294 0.4138347 ]
[0.34983776 0.2290873 ],[0.74983396 0.26030576],[0.66388738 0.41381871]
[0.34982267 0.22907375],[0.74981852 0.26028928],[0.6638711  0.41380198]
[0.34980692 0.22905959],[0.7498024  0.26027206],[0.66385409 0.4137845 ]
[0.34979049 0.22904483],[0.74978559 0.26025411],[0.66383637 0.41376628]
[0.34977339 0.22902947],[0.7497681  0.26023543],[0.66381791 0.41374732]
[0.34975563 0.22901351],[0.74974991 0.26021601],[0.66379874 0.41372761]
