0.8356432307725157,1.0
 
[0.35       0.22923309],[0.75       0.26048306],[0.6640625 0.4139987]
[0.34999972 0.22923285],[0.74999978 0.2604827 ],[0.66406223 0.41399832]
[0.34999889 0.22923214],[0.74999912 0.26048163],[0.66406141 0.4139972 ]
[0.3499975  0.22923095],[0.74999802 0.26047984],[0.66406004 0.41399532]
[0.34999555 0.22922928],[0.74999648 0.26047733],[0.66405814 0.41399269]
[0.34999305 0.22922714],[0.7499945  0.26047411],[0.66405568 0.41398931]
[0.34998999 0.22922452],[0.74999208 0.26047017],[0.66405268 0.41398519]
[0.34998637 0.22922142],[0.74998922 0.26046551],[0.66404913 0.4139803 ]
[0.3499822  0.22921785],[0.74998592 0.26046014],[0.66404504 0.41397467]
[0.34997747 0.2292138 ],[0.74998218 0.26045406],[0.6640404  0.41396829]
[0.34997218 0.22920928],[0.749978   0.26044725],[0.66403522 0.41396116]
[0.34996634 0.22920428],[0.74997337 0.26043973],[0.66402949 0.41395328]
[0.34995994 0.2291988 ],[0.74996831 0.2604315 ],[0.66402322 0.41394464]
[0.34995299 0.22919285],[0.74996281 0.26042254],[0.6640164  0.41393526]
[0.34994548 0.22918642],[0.74995687 0.26041288],[0.66400903 0.41392512]
[0.34993741 0.22917952],[0.74995049 0.26040249],[0.66400112 0.41391423]
[0.34992879 0.22917214],[0.74994367 0.26039139],[0.66399267 0.4139026 ]
[0.34991961 0.22916428],[0.74993641 0.26037958],[0.66398367 0.41389021]
[0.34990987 0.22915595],[0.74992871 0.26036704],[0.66397412 0.41387707]
[0.34989958 0.22914714],[0.74992057 0.26035379],[0.66396403 0.41386318]
[0.34988873 0.22913785],[0.74991198 0.26033983],[0.66395339 0.41384854]
[0.34987733 0.22912809],[0.74990296 0.26032515],[0.6639422  0.41383315]
[0.34986537 0.22911786],[0.7498935  0.26030975],[0.66393047 0.413817  ]
[0.34985285 0.22910714],[0.7498836  0.26029364],[0.6639182  0.41380011]
[0.34983978 0.22909595],[0.74987326 0.26027681],[0.66390538 0.41378247]
[0.34982615 0.22908429],[0.74986248 0.26025927],[0.66389201 0.41376407]
[0.34981196 0.22907215],[0.74985125 0.260241  ],[0.6638781  0.41374493]
[0.34979722 0.22905953],[0.74983959 0.26022203],[0.66386364 0.41372503]
[0.34978192 0.22904644],[0.74982749 0.26020233],[0.66384864 0.41370439]
[0.34976606 0.22903287],[0.74981495 0.26018193],[0.66383309 0.41368299]
[0.34974965 0.22901883],[0.74980197 0.2601608 ],[0.663817   0.41366084]
[0.34973268 0.2290043 ],[0.74978855 0.26013896],[0.66380036 0.41363795]
[0.34971516 0.22898931],[0.74977468 0.2601164 ],[0.66378318 0.4136143 ]
[0.34969708 0.22897384],[0.74976038 0.26009313],[0.66376545 0.4135899 ]
[0.34967844 0.22895789],[0.74974564 0.26006914],[0.66374717 0.41356475]
[0.34965924 0.22894147],[0.74973046 0.26004444],[0.66372835 0.41353885]
[0.34963949 0.22892457],[0.74971484 0.26001902],[0.66370898 0.41351219]
[0.34961919 0.22890719],[0.74969878 0.25999288],[0.66368907 0.41348479]
[0.34959832 0.22888934],[0.74968228 0.25996603],[0.66366862 0.41345664]
[0.3495769  0.22887102],[0.74966533 0.25993846],[0.66364761 0.41342774]
[0.34955493 0.22885221],[0.74964795 0.25991018],[0.66362607 0.41339808]
[0.3495324  0.22883294],[0.74963013 0.25988118],[0.66360397 0.41336768]
[0.34950931 0.22881318],[0.74961187 0.25985146],[0.66358133 0.41333653]
[0.34948566 0.22879296],[0.74959317 0.25982103],[0.66355815 0.41330462]
[0.34946146 0.22877225],[0.74957403 0.25978988],[0.66353442 0.41327197]
[0.34943671 0.22875107],[0.74955445 0.25975802],[0.66351014 0.41323856]
[0.34941139 0.22872942],[0.74953443 0.25972544],[0.66348532 0.4132044 ]
[0.34938552 0.22870729],[0.74951397 0.25969215],[0.66345996 0.4131695 ]
[0.34935909 0.22868468],[0.74949307 0.25965814],[0.66343405 0.41313384]
[0.34933211 0.2286616 ],[0.74947173 0.25962341],[0.66340759 0.41309743]
[0.34930457 0.22863805],[0.74944995 0.25958797],[0.66338059 0.41306028]
[0.34927647 0.22861402],[0.74942773 0.25955181],[0.66335304 0.41302237]
[0.34924782 0.22858951],[0.74940507 0.25951494],[0.66332495 0.41298371]
[0.34921861 0.22856453],[0.74938197 0.25947735],[0.66329631 0.4129443 ]
[0.34918885 0.22853908],[0.74935843 0.25943905],[0.66326713 0.41290414]
[0.34915853 0.22851315],[0.74933446 0.25940003],[0.6632374  0.41286323]
[0.34912765 0.22848674],[0.74931004 0.2593603 ],[0.66320713 0.41282157]
[0.34909621 0.22845986],[0.74928518 0.25931985],[0.66317631 0.41277917]
[0.34906422 0.2284325 ],[0.74925988 0.25927868],[0.66314494 0.41273601]
[0.34903168 0.22840467],[0.74923415 0.2592368 ],[0.66311304 0.4126921 ]
[0.34899857 0.22837637],[0.74920797 0.2591942 ],[0.66308058 0.41264744]
[0.34896491 0.22834759],[0.74918135 0.25915089],[0.66304758 0.41260203]
[0.34893069 0.22831833],[0.7491543  0.25910687],[0.66301404 0.41255587]
[0.34889592 0.22828861],[0.7491268  0.25906212],[0.66297995 0.41250896]
[0.34886059 0.2282584 ],[0.74909886 0.25901667],[0.66294531 0.4124613 ]
[0.34882471 0.22822772],[0.74907049 0.25897049],[0.66291013 0.41241289]
[0.34878826 0.22819657],[0.74904168 0.25892361],[0.66287441 0.41236373]
[0.34875126 0.22816494],[0.74901242 0.258876  ],[0.66283814 0.41231382]
[0.34871371 0.22813284],[0.74898273 0.25882768],[0.66280132 0.41226316]
[0.3486756  0.22810027],[0.74895259 0.25877865],[0.66276396 0.41221175]
[0.34863693 0.22806722],[0.74892202 0.2587289 ],[0.66272605 0.41215959]
[0.3485977  0.22803369],[0.74889101 0.25867844],[0.6626876  0.41210668]
[0.34855792 0.2279997 ],[0.74885956 0.25862726],[0.66264861 0.41205302]
[0.34851758 0.22796522],[0.74882767 0.25857537],[0.66260906 0.41199861]
[0.34847669 0.22793028],[0.74879534 0.25852276],[0.66256898 0.41194345]
[0.34843524 0.22789486],[0.74876257 0.25846944],[0.66252835 0.41188755]
[0.34839323 0.22785896],[0.74872936 0.2584154 ],[0.66248717 0.41183089]
[0.34835067 0.2278226 ],[0.74869571 0.25836065],[0.66244545 0.41177348]
[0.34830755 0.22778576],[0.74866162 0.25830518],[0.66240318 0.41171532]
[0.34826387 0.22774844],[0.74862709 0.258249  ],[0.66236037 0.41165642]
[0.34821964 0.22771065],[0.74859212 0.2581921 ],[0.66231702 0.41159676]
[0.34817485 0.22767239],[0.74855672 0.25813449],[0.66227312 0.41153636]
