iter,loss,event_time
0,0.04490803562641879,30
1,0.04526775515802578,30
2,0.046114464601773944,30
3,0.045640726858376265,30
4,0.04616214251723261,30
5,0.04678543374093572,30
6,0.04757195900265854,30
7,0.04823048698096095,30
8,0.04892363438265336,30
9,0.049653733309900173,30
10,0.0506223481428435,30
11,0.05183658389823105,30
12,0.052378093162898,30
13,0.05330996545284464,30
14,0.05430551051723431,30
15,0.05534686949807098,30
16,0.05641888577496064,30
17,0.057568166330557655,30
18,0.05887981055181392,30
19,0.05996791794843612,30
20,0.06106343356805325,30
21,0.06233538670647287,30
22,0.0636194973939837,30
23,0.06472218937081456,30
24,0.06584368981291695,30
25,0.06707803899824198,30
26,0.06874516741128829,30
27,0.06890493987997552,30
28,0.07003349259794518,30
29,0.07064134801696924,30
30,0.07132358474908125,30
31,0.07220099261436982,30
32,0.07257878680677704,30
33,0.07213268895160067,30
34,0.0723079537840028,30
35,0.07200758237748417,30
36,0.07203248798912285,30
37,0.07175323339057615,30
38,0.07153851546864841,30
39,0.07086146470899354,30
40,0.07041254311428036,30
41,0.07001035057740376,30
42,0.06956241866074492,30
43,0.0694743459899766,30
44,0.06893820337217306,30
45,0.06921184952631054,30
46,0.06819897934106178,30
47,0.06846149703373987,30
48,0.06725474999211832,30
49,0.06703328134481865,30
50,0.06686181306399556,30
51,0.06697185174503531,30
52,0.06695619161470329,30
53,0.06688698458221334,30
54,0.06713863493149937,30
55,0.067213676117194,30
56,0.06757467435157835,30
57,0.06750138497448306,30
58,0.06835265101148519,30
59,0.06875246065982585,30
60,0.06820952571699951,30
61,0.06845156612129501,30
62,0.06867571620020556,30
63,0.06872292386759782,30
64,0.06882686399638971,30
65,0.06915250054293626,30
66,0.06920207753145208,30
67,0.06937756083964527,30
68,0.06941333670645153,30
69,0.06934467239661739,30
70,0.0692278670262596,30
71,0.06940339000060206,30
72,0.06915423016071023,30
73,0.0691426335876108,30
74,0.06897272267790813,30
75,0.06969297374057268,30
76,0.0691219522087874,30
77,0.06871600867638758,30
78,0.06883150183854303,30
79,0.06867366174407065,30
