1.0
 
[0.35       0.22923309],[0.75       0.26048306],[0.6640625 0.4139987]
[0.34999963 0.22923278],[0.75       0.26048274],[0.66406208 0.41399823]
[0.34999854 0.22923185],[0.74999999 0.2604818 ],[0.66406083 0.41399683]
[0.34999671 0.22923029],[0.74999998 0.26048022],[0.66405874 0.41399449]
[0.34999416 0.22922812],[0.74999997 0.26047802],[0.66405581 0.41399121]
[0.34999087 0.22922532],[0.74999995 0.26047518],[0.66405205 0.413987  ]
[0.34998686 0.2292219 ],[0.74999992 0.26047172],[0.66404746 0.41398185]
[0.34998211 0.22921786],[0.7499999  0.26046762],[0.66404203 0.41397577]
[0.34997663 0.2292132 ],[0.74999986 0.2604629 ],[0.66403576 0.41396874]
[0.34997043 0.22920792],[0.74999983 0.26045754],[0.66402866 0.41396079]
[0.34996349 0.22920202],[0.74999979 0.26045156],[0.66402072 0.41395189]
[0.34995583 0.22919549],[0.74999975 0.26044494],[0.66401195 0.41394207]
[0.34994743 0.22918834],[0.7499997  0.26043769],[0.66400234 0.4139313 ]
[0.3499383  0.22918058],[0.74999965 0.26042982],[0.66399189 0.4139196 ]
[0.34992845 0.22917219],[0.74999959 0.26042131],[0.66398061 0.41390696]
[0.34991786 0.22916318],[0.74999953 0.26041218],[0.66396849 0.41389339]
[0.34990654 0.22915354],[0.74999947 0.26040241],[0.66395554 0.41387888]
[0.34989449 0.22914329],[0.7499994  0.26039202],[0.66394176 0.41386343]
[0.34988172 0.22913242],[0.74999933 0.26038099],[0.66392713 0.41384705]
[0.34986821 0.22912092],[0.74999926 0.26036934],[0.66391168 0.41382974]
[0.34985397 0.22910881],[0.74999918 0.26035705],[0.66389538 0.41381148]
[0.34983901 0.22909607],[0.7499991  0.26034414],[0.66387825 0.41379229]
[0.34982331 0.22908271],[0.74999901 0.2603306 ],[0.66386029 0.41377217]
[0.34980688 0.22906873],[0.74999893 0.26031642],[0.66384149 0.41375111]
[0.34978973 0.22905413],[0.74999884 0.26030162],[0.66382186 0.41372911]
[0.34977184 0.22903891],[0.74999874 0.26028619],[0.66380139 0.41370618]
[0.34975323 0.22902307],[0.74999865 0.26027013],[0.66378008 0.41368231]
[0.34973388 0.22900661],[0.74999855 0.26025344],[0.66375794 0.4136575 ]
[0.34971381 0.22898952],[0.74999844 0.26023612],[0.66373497 0.41363176]
[0.349693   0.22897182],[0.74999834 0.26021817],[0.66371115 0.41360509]
[0.34967147 0.2289535 ],[0.74999823 0.26019959],[0.66368651 0.41357747]
[0.3496492  0.22893455],[0.74999812 0.26018038],[0.66366103 0.41354892]
[0.34962621 0.22891499],[0.74999801 0.26016055],[0.66363471 0.41351944]
[0.34960248 0.2288948 ],[0.7499979  0.26014008],[0.66360756 0.41348902]
[0.34957803 0.228874  ],[0.74999778 0.26011899],[0.66357958 0.41345767]
[0.34955285 0.22885257],[0.74999766 0.26009726],[0.66355075 0.41342537]
[0.34952694 0.22883053],[0.74999754 0.26007491],[0.6635211  0.41339215]
[0.3495003  0.22880786],[0.74999742 0.26005193],[0.66349061 0.41335799]
[0.34947292 0.22878458],[0.7499973  0.26002832],[0.66345928 0.41332289]
[0.34944483 0.22876067],[0.74999717 0.26000409],[0.66342712 0.41328685]
[0.349416   0.22873615],[0.74999705 0.25997922],[0.66339413 0.41324988]
[0.34938644 0.228711  ],[0.74999692 0.25995373],[0.6633603  0.41321198]
[0.34935615 0.22868524],[0.7499968  0.25992761],[0.66332564 0.41317314]
[0.34932513 0.22865886],[0.74999667 0.25990086],[0.66329014 0.41313336]
