1.0
 
[0.35       0.22923309],[0.75       0.26048306],[0.6640625 0.4139987]
[0.34999953 0.22923266],[0.74999999 0.26048266],[0.66406201 0.4139982 ]
[0.34999811 0.22923137],[0.74999996 0.26048145],[0.66406053 0.41399671]
[0.34999575 0.22922922],[0.74999992 0.26047945],[0.66405808 0.41399422]
[0.34999244 0.22922621],[0.74999986 0.26047663],[0.66405464 0.41399073]
[0.34998819 0.22922234],[0.74999978 0.26047302],[0.66405022 0.41398625]
[0.349983   0.22921761],[0.74999968 0.2604686 ],[0.66404481 0.41398078]
[0.34997686 0.22921202],[0.74999957 0.26046338],[0.66403843 0.41397431]
[0.34996977 0.22920557],[0.74999944 0.26045735],[0.66403106 0.41396684]
[0.34996174 0.22919826],[0.74999929 0.26045053],[0.66402271 0.41395838]
[0.34995277 0.22919009],[0.74999913 0.2604429 ],[0.66401337 0.41394892]
[0.34994285 0.22918106],[0.74999894 0.26043446],[0.66400306 0.41393846]
[0.34993199 0.22917117],[0.74999875 0.26042522],[0.66399176 0.41392701]
[0.34992018 0.22916042],[0.74999853 0.26041518],[0.66397948 0.41391457]
[0.34990743 0.22914881],[0.7499983  0.26040434],[0.66396621 0.41390113]
[0.34989373 0.22913634],[0.74999805 0.2603927 ],[0.66395197 0.41388669]
[0.34987909 0.22912302],[0.74999778 0.26038025],[0.66393674 0.41387126]
[0.3498635  0.22910883],[0.7499975  0.26036699],[0.66392053 0.41385483]
[0.34984697 0.22909378],[0.7499972  0.26035294],[0.66390333 0.41383741]
[0.3498295  0.22907787],[0.74999689 0.26033808],[0.66388516 0.41381899]
[0.34981108 0.22906111],[0.74999656 0.26032242],[0.663866   0.41379957]
[0.34979172 0.22904348],[0.74999622 0.26030596],[0.66384586 0.41377916]
[0.34977141 0.22902499],[0.74999586 0.26028869],[0.66382473 0.41375776]
[0.34975016 0.22900565],[0.74999548 0.26027063],[0.66380263 0.41373536]
[0.34972796 0.22898545],[0.74999509 0.26025176],[0.66377954 0.41371196]
[0.34970482 0.22896438],[0.74999469 0.26023208],[0.66375547 0.41368757]
[0.34968074 0.22894246],[0.74999427 0.26021161],[0.66373041 0.41366218]
[0.34965571 0.22891968],[0.74999384 0.26019033],[0.66370438 0.41363579]
[0.34962973 0.22889604],[0.74999339 0.26016826],[0.66367736 0.41360841]
[0.34960281 0.22887154],[0.74999293 0.26014537],[0.66364936 0.41358004]
[0.34957495 0.22884618],[0.74999246 0.26012169],[0.66362038 0.41355067]
[0.34954615 0.22881997],[0.74999197 0.26009721],[0.66359041 0.4135203 ]
[0.3495164  0.22879289],[0.74999148 0.26007192],[0.66355946 0.41348894]
[0.3494857  0.22876496],[0.74999097 0.26004584],[0.66352753 0.41345658]
[0.34945406 0.22873617],[0.74999044 0.26001895],[0.66349462 0.41342323]
[0.34942148 0.22870652],[0.74998991 0.25999126],[0.66346072 0.41338888]
[0.34938796 0.22867601],[0.74998937 0.25996277],[0.66342585 0.41335354]
[0.34935349 0.22864464],[0.74998881 0.25993348],[0.66338999 0.4133172 ]
[0.34931807 0.22861242],[0.74998825 0.25990338],[0.66335314 0.41327986]
[0.34928172 0.22857934],[0.74998767 0.25987249],[0.66331532 0.41324153]
[0.34924442 0.2285454 ],[0.74998709 0.2598408 ],[0.66327651 0.4132022 ]
[0.34920617 0.2285106 ],[0.7499865 0.2598083],[0.66323672 0.41316188]
[0.34916698 0.22847495],[0.74998589 0.25977501],[0.66319595 0.41312056]
[0.34912685 0.22843844],[0.74998528 0.25974091],[0.6631542  0.41307825]
[0.34908578 0.22840107],[0.74998466 0.25970602],[0.66311146 0.41303494]
[0.34904376 0.22836284],[0.74998404 0.25967032],[0.66306774 0.41299064]
[0.34900079 0.22832376],[0.74998341 0.25963383],[0.66302304 0.41294534]
[0.34895689 0.22828382],[0.74998277 0.25959654],[0.66297736 0.41289904]
[0.34891204 0.22824303],[0.74998212 0.25955844],[0.66293069 0.41285175]
[0.34886625 0.22820138],[0.74998147 0.25951955],[0.66288304 0.41280347]
[0.34881951 0.22815887],[0.74998082 0.25947986],[0.66283441 0.41275418]
[0.34877184 0.22811551],[0.74998016 0.25943937],[0.6627848  0.41270391]
[0.34872321 0.22807129],[0.7499795  0.25939808],[0.66273421 0.41265263]
[0.34867365 0.22802621],[0.74997883 0.259356  ],[0.66268263 0.41260037]
[0.34862314 0.22798028],[0.74997816 0.25931311],[0.66263007 0.4125471 ]
[0.34857169 0.2279335 ],[0.74997749 0.25926943],[0.66257653 0.41249284]
[0.3485193  0.22788586],[0.74997682 0.25922495],[0.66252201 0.41243759]
