1.0
 
[0.35       0.22923309],[0.75       0.26048306],[0.6640625 0.4139987]
[0.34999953 0.22923266],[0.75       0.26048265],[0.66406201 0.4139982 ]
[0.3499981  0.22923135],[0.74999998 0.26048143],[0.66406053 0.41399671]
[0.34999573 0.22922918],[0.74999996 0.2604794 ],[0.66405807 0.41399422]
[0.34999241 0.22922613],[0.74999993 0.26047655],[0.66405463 0.41399073]
[0.34998814 0.22922222],[0.7499999  0.26047289],[0.66405021 0.41398625]
[0.34998292 0.22921744],[0.74999985 0.26046841],[0.6640448  0.41398077]
[0.34997675 0.22921179],[0.7499998  0.26046313],[0.66403841 0.41397429]
[0.34996964 0.22920526],[0.74999973 0.26045702],[0.66403103 0.41396682]
[0.34996157 0.22919787],[0.74999966 0.26045011],[0.66402267 0.41395835]
[0.34995256 0.22918961],[0.74999959 0.26044238],[0.66401333 0.41394888]
[0.3499426  0.22918048],[0.7499995  0.26043384],[0.664003   0.41393842]
[0.34993169 0.22917049],[0.74999941 0.26042448],[0.66399169 0.41392697]
[0.34991983 0.22915962],[0.74999931 0.26041431],[0.6639794  0.41391451]
[0.34990702 0.22914788],[0.7499992  0.26040333],[0.66396612 0.41390106]
[0.34989326 0.22913527],[0.74999908 0.26039153],[0.66395186 0.41388661]
[0.34987856 0.2291218 ],[0.74999896 0.26037892],[0.66393662 0.41387117]
[0.3498629  0.22910745],[0.74999883 0.2603655 ],[0.66392039 0.41385473]
[0.3498463  0.22909224],[0.74999869 0.26035126],[0.66390318 0.4138373 ]
[0.34982875 0.22907615],[0.74999855 0.26033622],[0.66388499 0.41381887]
[0.34981025 0.2290592 ],[0.7499984  0.26032035],[0.66386581 0.41379944]
[0.3497908  0.22904138],[0.74999825 0.26030368],[0.66384565 0.41377901]
[0.3497704  0.22902269],[0.74999808 0.26028619],[0.66382451 0.41375759]
[0.34974905 0.22900313],[0.74999792 0.26026789],[0.66380238 0.41373518]
[0.34972676 0.2289827 ],[0.74999774 0.26024878],[0.66377927 0.41371176]
[0.34970351 0.22896141],[0.74999757 0.26022885],[0.66375518 0.41368735]
[0.34967932 0.22893924],[0.74999738 0.26020811],[0.6637301  0.41366195]
[0.34965418 0.22891621],[0.7499972  0.26018656],[0.66370404 0.41363554]
[0.34962809 0.2288923 ],[0.74999701 0.2601642 ],[0.66367699 0.41360815]
[0.34960106 0.22886753],[0.74999681 0.26014102],[0.66364897 0.41357975]
[0.34957307 0.22884189],[0.74999661 0.26011704],[0.66361995 0.41355036]
[0.34954414 0.22881539],[0.74999641 0.26009224],[0.66358996 0.41351997]
[0.34951425 0.22878801],[0.7499962  0.26006663],[0.66355898 0.41348859]
[0.34948342 0.22875977],[0.74999599 0.2600402 ],[0.66352702 0.41345621]
[0.34945164 0.22873066],[0.74999578 0.26001297],[0.66349408 0.41342283]
[0.34941892 0.22870068],[0.74999557 0.25998492],[0.66346015 0.41338846]
[0.34938524 0.22866983],[0.74999536 0.25995606],[0.66342524 0.41335309]
[0.34935062 0.22863811],[0.74999514 0.25992639],[0.66338934 0.41331673]
[0.34931505 0.22860553],[0.74999492 0.25989591],[0.66335247 0.41327937]
[0.34927853 0.22857208],[0.74999471 0.25986462],[0.66331461 0.41324101]
[0.34924106 0.22853776],[0.74999449 0.25983252],[0.66327576 0.41320166]
[0.34920264 0.22850258],[0.74999427 0.25979961],[0.66323593 0.41316131]
[0.34916328 0.22846653],[0.74999406 0.25976588],[0.66319512 0.41311996]
[0.34912297 0.22842961],[0.74999384 0.25973135],[0.66315333 0.41307762]
