1.0
 
[0.35       0.22923309],[0.75       0.26048306],[0.6640625 0.4139987]
[0.34999951 0.22923289],[0.7499995  0.26048279],[0.664062   0.41399829]
[0.34999804 0.22923228],[0.74999801 0.26048197],[0.66406052 0.41399706]
[0.34999558 0.22923127],[0.74999553 0.26048061],[0.66405804 0.41399502]
[0.34999215 0.22922985],[0.74999206 0.26047871],[0.66405457 0.41399215]
[0.34998773 0.22922803],[0.74998759 0.26047626],[0.66405011 0.41398847]
[0.34998233 0.22922581],[0.74998213 0.26047327],[0.66404466 0.41398396]
[0.34997595 0.22922318],[0.74997568 0.26046974],[0.66403821 0.41397864]
[0.34996859 0.22922015],[0.74996824 0.26046566],[0.66403078 0.4139725 ]
[0.34996025 0.22921671],[0.7499598  0.26046104],[0.66402235 0.41396554]
[0.34995092 0.22921287],[0.74995037 0.26045588],[0.66401294 0.41395776]
[0.34994062 0.22920862],[0.74993994 0.26045017],[0.66400253 0.41394916]
[0.34992933 0.22920397],[0.74992853 0.26044391],[0.66399113 0.41393975]
[0.34991706 0.22919891],[0.74991612 0.26043712],[0.66397874 0.41392951]
[0.34990381 0.22919345],[0.74990272 0.26042978],[0.66396535 0.41391846]
[0.34988958 0.22918759],[0.74988833 0.2604219 ],[0.66395098 0.41390659]
[0.34987437 0.22918132],[0.74987294 0.26041347],[0.66393561 0.4138939 ]
[0.34985817 0.22917465],[0.74985656 0.2604045 ],[0.66391926 0.41388039]
[0.349841   0.22916757],[0.74983919 0.26039498],[0.66390191 0.41386606]
[0.34982284 0.22916009],[0.74982083 0.26038493],[0.66388357 0.41385091]
[0.3498037 0.2291522],[0.74980147 0.26037433],[0.66386424 0.41383495]
[0.34978358 0.22914391],[0.74978112 0.26036318],[0.66384392 0.41381816]
[0.34976248 0.22913522],[0.74975978 0.26035149],[0.66382261 0.41380056]
[0.34974039 0.22912612],[0.74973744 0.26033926],[0.6638003  0.41378214]
[0.34971733 0.22911662],[0.74971412 0.26032649],[0.66377701 0.4137629 ]
[0.34969328 0.22910671],[0.7496898  0.26031317],[0.66375272 0.41374284]
