1.0
 
[0.35       0.22923309],[0.75       0.26048306],[0.6640625 0.4139987]
[0.3499995 0.2292326],[0.75000041 0.26048256],[0.664062  0.4139982]
[0.349998   0.22923112],[0.75000163 0.26048107],[0.6640605 0.4139967]
[0.3499955  0.22922866],[0.75000367 0.26047859],[0.664058   0.41399419]
[0.34999199 0.22922522],[0.75000652 0.26047511],[0.66405449 0.41399069]
[0.34998749 0.22922079],[0.75001019 0.26047064],[0.66404999 0.41398618]
[0.34998198 0.22921538],[0.75001468 0.26046518],[0.66404448 0.41398068]
[0.34997548 0.22920898],[0.75001998 0.26045872],[0.66403797 0.41397417]
[0.34996797 0.2292016 ],[0.75002609 0.26045127],[0.66403047 0.41396666]
[0.34995946 0.22919323],[0.75003302 0.26044282],[0.66402196 0.41395815]
[0.34994995 0.22918389],[0.75004077 0.26043338],[0.66401245 0.41394864]
[0.34993944 0.22917355],[0.75004934 0.26042295],[0.66400194 0.41393812]
[0.34992793 0.22916224],[0.75005871 0.26041152],[0.66399042 0.41392661]
[0.34991542 0.22914994],[0.75006891 0.2603991 ],[0.66397791 0.41391409]
[0.3499019  0.22913665],[0.75007992 0.26038569],[0.6639644  0.41390057]
[0.34988739 0.22912238],[0.75009175 0.26037128],[0.66394988 0.41388605]
[0.34987187 0.22910713],[0.7501044  0.26035588],[0.66393437 0.41387053]
[0.34985536 0.22909089],[0.75011786 0.26033949],[0.66391785 0.41385401]
[0.34983784 0.22907367],[0.75013214 0.2603221 ],[0.66390033 0.41383649]
[0.34981932 0.22905547],[0.75014724 0.26030372],[0.66388181 0.41381797]
[0.3497998  0.22903628],[0.75016315 0.26028435],[0.66386229 0.41379844]
[0.34977928 0.2290161 ],[0.75017988 0.26026398],[0.66384177 0.41377791]
[0.34975776 0.22899495],[0.75019743 0.26024262],[0.66382025 0.41375639]
[0.34973524 0.22897281],[0.7502158  0.26022026],[0.66379772 0.41373386]
[0.34971172 0.22894968],[0.75023499 0.26019691],[0.6637742  0.41371033]
[0.34968719 0.22892557],[0.750255   0.26017257],[0.66374967 0.4136858 ]
[0.34966167 0.22890048],[0.75027582 0.26014724],[0.66372415 0.41366026]
[0.34963514 0.2288744 ],[0.75029747 0.26012091],[0.66369762 0.41363373]
[0.34960761 0.22884734],[0.75031994 0.26009359],[0.66367009 0.41360619]
[0.34957908 0.2288193 ],[0.75034322 0.26006527],[0.66364156 0.41357766]
[0.34954956 0.22879027],[0.75036733 0.26003596],[0.66361203 0.41354812]
[0.34951903 0.22876026],[0.75039226 0.26000566],[0.6635815  0.41351758]
[0.34948749 0.22872926],[0.750418   0.25997436],[0.66354996 0.41348604]
[0.34945496 0.22869728],[0.75044458 0.25994207],[0.66351743 0.4134535 ]
[0.34942143 0.22866431],[0.75047197 0.25990879],[0.6634839  0.41341995]
[0.3493869  0.22863037],[0.75050018 0.25987451],[0.66344936 0.41338541]
[0.34935136 0.22859544],[0.75052922 0.25983924],[0.66341382 0.41334986]
[0.34931482 0.22855952],[0.75055909 0.25980298],[0.66337728 0.41331332]
[0.34927729 0.22852262],[0.75058977 0.25976572],[0.66333974 0.41327577]
[0.34923875 0.22848474],[0.75062128 0.25972747],[0.6633012  0.41323722]
[0.34919921 0.22844587],[0.75065362 0.25968823],[0.66326166 0.41319767]
[0.34915867 0.22840602],[0.75068678 0.25964799],[0.66322112 0.41315712]
[0.34911713 0.22836519],[0.75072077 0.25960676],[0.66317958 0.41311556]
[0.34907459 0.22832337],[0.75075558 0.25956453],[0.66313703 0.41307301]
[0.34903105 0.22828057],[0.75079122 0.25952132],[0.66309349 0.41302945]
[0.3489865  0.22823678],[0.75082769 0.25947711],[0.66304894 0.41298489]
[0.34894096 0.22819201],[0.75086498 0.2594319 ],[0.66300339 0.41293934]
[0.34889441 0.22814626],[0.75090311 0.2593857 ],[0.66295685 0.41289278]
[0.34884687 0.22809953],[0.75094206 0.25933851],[0.6629093  0.41284522]
[0.34879832 0.22805181],[0.75098185 0.25929033],[0.66286074 0.41279665]
[0.34874877 0.2280031 ],[0.75102246 0.25924115],[0.66281119 0.41274709]
[0.34869822 0.22795342],[0.7510639  0.25919098],[0.66276064 0.41269652]
[0.34864667 0.22790275],[0.75110618 0.25913982],[0.66270909 0.41264496]
[0.34859412 0.2278511 ],[0.75114928 0.25908766],[0.66265653 0.41259239]
[0.34854057 0.22779846],[0.75119322 0.25903451],[0.66260298 0.41253882]
[0.34848601 0.22774484],[0.75123798 0.25898037],[0.66254842 0.41248425]
[0.34843046 0.22769024],[0.75128357 0.25892523],[0.66249286 0.41242868]
[0.3483739  0.22763465],[0.75133   0.2588691],[0.6624363  0.41237211]
[0.34831635 0.22757808],[0.75137725 0.25881198],[0.66237874 0.41231454]
[0.34825779 0.22752053],[0.75142533 0.25875386],[0.66232018 0.41225596]
[0.34819823 0.22746199],[0.75147424 0.25869475],[0.66226062 0.41219638]
[0.34813767 0.22740247],[0.75152398 0.25863465],[0.66220006 0.41213581]
[0.34807611 0.22734197],[0.75157455 0.25857355],[0.66213849 0.41207423]
[0.34801355 0.22728048],[0.75162595 0.25851147],[0.66207593 0.41201165]
[0.34794999 0.22721801],[0.75167817 0.25844839],[0.66201236 0.41194807]
[0.34788543 0.22715456],[0.75173123 0.25838431],[0.66194779 0.41188349]
[0.34781986 0.22709012],[0.75178511 0.25831925],[0.66188223 0.4118179 ]
[0.3477533 0.2270247],[0.75183981 0.25825319],[0.66181566 0.41175132]
[0.34768573 0.2269583 ],[0.75189535 0.25818614],[0.66174809 0.41168373]
[0.34761717 0.22689092],[0.75195171 0.25811809],[0.66167951 0.41161514]
[0.3475476  0.22682255],[0.7520089  0.25804905],[0.66160994 0.41154556]
[0.34747703 0.2267532 ],[0.75206692 0.25797902],[0.66153937 0.41147497]
[0.34740546 0.22668287],[0.75212576 0.257908  ],[0.66146779 0.41140337]
[0.34733289 0.22661155],[0.75218543 0.25783599],[0.66139522 0.41133078]
[0.34725932 0.22653925],[0.75224592 0.25776298],[0.66132164 0.41125719]
[0.34718475 0.22646597],[0.75230724 0.25768898],[0.66124707 0.41118259]
[0.34710918 0.2263917 ],[0.75236939 0.25761399],[0.66117149 0.411107  ]
[0.3470326  0.22631646],[0.75243236 0.257538  ],[0.66109491 0.4110304 ]
[0.34695503 0.22624023],[0.75249616 0.25746103],[0.66101733 0.4109528 ]
[0.34687645 0.22616302],[0.75256078 0.25738306],[0.66093875 0.4108742 ]
[0.34679688 0.22608482],[0.75262622 0.2573041 ],[0.66085916 0.4107946 ]
[0.3467163  0.22600564],[0.75269249 0.25722415],[0.66077858 0.410714  ]
[0.34663472 0.22592548],[0.75275958 0.2571432 ],[0.66069699 0.4106324 ]
[0.34655214 0.22584434],[0.7528275  0.25706126],[0.66061441 0.41054979]
[0.34646856 0.22576222],[0.75289624 0.25697833],[0.66053082 0.41046619]
[0.34638398 0.22567911],[0.75296581 0.25689441],[0.66044624 0.41038158]
[0.3462984  0.22559502],[0.75303619 0.2568095 ],[0.66036065 0.41029597]
[0.34621181 0.22550995],[0.7531074 0.2567236],[0.66027406 0.41020936]
[0.34612423 0.2254239 ],[0.75317943 0.2566367 ],[0.66018647 0.41012175]
[0.34603564 0.22533686],[0.75325228 0.25654881],[0.66009787 0.41003314]
[0.34594606 0.22524884],[0.75332596 0.25645993],[0.66000828 0.40994353]
[0.34585547 0.22515984],[0.75340045 0.25637006],[0.65991769 0.40985291]
[0.34576388 0.22506986],[0.75347577 0.2562792 ],[0.65982609 0.4097613 ]
[0.3456713  0.22497889],[0.75355191 0.25618735],[0.6597335  0.40966868]
[0.34557771 0.22488695],[0.75362886 0.2560945 ],[0.6596399  0.40957507]
[0.34548312 0.22479402],[0.75370664 0.25600066],[0.6595453  0.40948045]
[0.34538753 0.22470011],[0.75378523 0.25590584],[0.6594497  0.40938483]
[0.34529093 0.22460522],[0.75386465 0.25581002],[0.6593531  0.40928821]
[0.34519334 0.22450934],[0.75394488 0.25571321],[0.6592555  0.40919058]
[0.34509475 0.22441249],[0.75402593 0.2556154 ],[0.6591569  0.40909196]
[0.34499515 0.22431465],[0.7541078  0.25551661],[0.6590573  0.40899234]
[0.34489456 0.22421583],[0.75419048 0.25541683],[0.6589567  0.40889171]
[0.34479296 0.22411603],[0.75427398 0.25531606],[0.65885509 0.40879008]
[0.34469036 0.22401525],[0.7543583  0.25521429],[0.65875248 0.40868746]
[0.34458677 0.22391349],[0.75444343 0.25511154],[0.65864888 0.40858383]
[0.34448217 0.22381074],[0.75452938 0.25500779],[0.65854427 0.4084792 ]
[0.34437657 0.22370702],[0.75461614 0.25490305],[0.65843866 0.40837356]
[0.34426997 0.22360231],[0.75470372 0.25479733],[0.65833205 0.40826693]
[0.34416237 0.22349663],[0.75479211 0.25469061],[0.65822444 0.4081593 ]
[0.34405376 0.22338996],[0.75488131 0.2545829 ],[0.65811583 0.40805066]
[0.34394416 0.22328231],[0.75497133 0.2544742 ],[0.65800622 0.40794103]
[0.34383356 0.22317368],[0.75506216 0.25436452],[0.6578956  0.40783039]
[0.34372195 0.22306407],[0.7551538  0.25425384],[0.65778399 0.40771875]
[0.34360935 0.22295348],[0.75524625 0.25414217],[0.65767137 0.40760611]
[0.34349574 0.22284191],[0.75533952 0.25402951],[0.65755776 0.40749247]
[0.34338113 0.22272935],[0.75543359 0.25391587],[0.65744314 0.40737783]
[0.34326553 0.22261582],[0.75552847 0.25380123],[0.65732752 0.40726219]
[0.34314892 0.22250131],[0.75562416 0.2536856 ],[0.6572109  0.40714554]
[0.34303131 0.22238582],[0.75572066 0.25356898],[0.65709328 0.4070279 ]
[0.3429127  0.22226935],[0.75581797 0.25345138],[0.65697466 0.40690925]
[0.34279309 0.2221519 ],[0.75591608 0.25333278],[0.65685503 0.40678961]
[0.34267247 0.22203346],[0.756015  0.2532132],[0.65673441 0.40666896]
[0.34255086 0.22191405],[0.75611473 0.25309263],[0.65661279 0.40654731]
[0.34242825 0.22179366],[0.75621526 0.25297106],[0.65649016 0.40642466]
[0.34230463 0.2216723 ],[0.7563166  0.25284851],[0.65636653 0.40630101]
[0.34218002 0.22154995],[0.75641874 0.25272497],[0.65624191 0.40617635]
[0.3420544  0.22142662],[0.75652169 0.25260044],[0.65611628 0.4060507 ]
[0.34192779 0.22130232],[0.75662543 0.25247493],[0.65598965 0.40592404]
[0.34180017 0.22117703],[0.75672998 0.25234842],[0.65586202 0.40579639]
[0.34167155 0.22105077],[0.75683534 0.25222093],[0.65573339 0.40566773]
[0.34154194 0.22092353],[0.75694149 0.25209245],[0.65560375 0.40553807]
[0.34141132 0.22079531],[0.75704844 0.25196297],[0.65547312 0.40540742]
[0.3412797  0.22066612],[0.7571562  0.25183252],[0.65534149 0.40527576]
[0.34114708 0.22053595],[0.75726475 0.25170107],[0.65520885 0.40514309]
[0.34101346 0.2204048 ],[0.7573741  0.25156863],[0.65507522 0.40500943]
[0.34087884 0.22027267],[0.75748425 0.25143521],[0.65494058 0.40487477]
[0.34074321 0.22013957],[0.75759519 0.2513008 ],[0.65480494 0.4047391 ]
[0.34060659 0.22000548],[0.75770694 0.25116541],[0.6546683  0.40460244]
[0.34046897 0.21987043],[0.75781947 0.25102902],[0.65453066 0.40446477]
[0.34033034 0.21973439],[0.75793281 0.25089165],[0.65439202 0.40432611]
[0.34019072 0.21959738],[0.75804693 0.25075329],[0.65425238 0.40418644]
[0.3400501 0.2194594],[0.75816185 0.25061395],[0.65411174 0.40404577]
[0.33990847 0.21932044],[0.75827756 0.25047361],[0.65397009 0.4039041 ]
[0.33976584 0.2191805 ],[0.75839407 0.25033229],[0.65382745 0.40376143]
[0.33962222 0.21903959],[0.75851136 0.25018999],[0.6536838  0.40361776]
[0.33947759 0.2188977 ],[0.75862945 0.2500467 ],[0.65353915 0.40347308]
[0.33933196 0.21875484],[0.75874833 0.24990242],[0.65339351 0.40332741]
[0.33918534 0.21861101],[0.75886799 0.24975716],[0.65324686 0.40318073]
[0.33903771 0.2184662 ],[0.75898844 0.24961091],[0.65309921 0.40303306]
[0.33888908 0.21832041],[0.75910968 0.24946367],[0.65295056 0.40288438]
[0.33873945 0.21817365],[0.75923171 0.24931545],[0.65280091 0.4027347 ]
[0.33858882 0.21802592],[0.75935452 0.24916624],[0.65265025 0.40258402]
[0.33843719 0.21787722],[0.75947812 0.24901605],[0.6524986  0.40243234]
[0.33828456 0.21772754],[0.7596025  0.24886487],[0.65234595 0.40227966]
[0.33813093 0.21757689],[0.75972766 0.24871271],[0.65219229 0.40212598]
[0.3379763  0.21742527],[0.75985361 0.24855956],[0.65203764 0.4019713 ]
[0.33782067 0.21727267],[0.75998034 0.24840543],[0.65188198 0.40181561]
[0.33766404 0.2171191 ],[0.76010785 0.24825032],[0.65172532 0.40165893]
[0.33750641 0.21696457],[0.76023614 0.24809422],[0.65156766 0.40150125]
[0.33734778 0.21680906],[0.7603652  0.24793713],[0.651409   0.40134256]
[0.33718814 0.21665258],[0.76049505 0.24777907],[0.65124934 0.40118287]
[0.33702751 0.21649512],[0.76062567 0.24762001],[0.65108868 0.40102218]
[0.33686588 0.2163367 ],[0.76075707 0.24745998],[0.65092702 0.4008605 ]
[0.33670325 0.21617731],[0.76088924 0.24729896],[0.65076436 0.40069781]
[0.33653961 0.21601695],[0.76102219 0.24713696],[0.65060069 0.40053412]
[0.33637498 0.21585562],[0.76115591 0.24697397],[0.65043603 0.40036942]
[0.33620935 0.21569332],[0.76129041 0.24681001],[0.65027036 0.40020373]
[0.33604272 0.21553005],[0.76142567 0.24664506],[0.65010369 0.40003704]
[0.33587508 0.21536581],[0.76156171 0.24647912],[0.64993603 0.39986935]
[0.33570645 0.2152006 ],[0.76169851 0.24631221],[0.64976736 0.39970065]
[0.33553682 0.21503443],[0.76183609 0.24614431],[0.64959769 0.39953096]
[0.33536618 0.21486729],[0.76197443 0.24597543],[0.64942702 0.39936026]
[0.33519455 0.21469918],[0.76211354 0.24580557],[0.64925535 0.39918856]
[0.33502192 0.2145301 ],[0.76225341 0.24563473],[0.64908267 0.39901586]
[0.33484828 0.21436006],[0.76239405 0.24546291],[0.648909   0.39884217]
[0.33467365 0.21418905],[0.76253545 0.24529011],[0.64873433 0.39866747]
[0.33449802 0.21401708],[0.76267762 0.24511633],[0.64855865 0.39849177]
[0.33432138 0.21384414],[0.76282054 0.24494156],[0.64838198 0.39831507]
[0.33414375 0.21367023],[0.76296423 0.24476582],[0.6482043  0.39813737]
[0.33396512 0.21349536],[0.76310867 0.2445891 ],[0.64802562 0.39795866]
[0.33378549 0.21331953],[0.76325388 0.24441139],[0.64784594 0.39777896]
[0.33360485 0.21314273],[0.76339984 0.24423271],[0.64766526 0.39759826]
[0.33342322 0.21296497],[0.76354656 0.24405305],[0.64748358 0.39741655]
[0.33324059 0.21278625],[0.76369403 0.24387241],[0.6473009  0.39723385]
[0.33305696 0.21260656],[0.76384226 0.24369079],[0.64711722 0.39705014]
[0.33287233 0.21242591],[0.76399124 0.24350819],[0.64693254 0.39686544]
