1.0
 
[0.35       0.22923309],[0.75       0.26048306],[0.6640625 0.4139987]
[0.34999951 0.22923264],[0.75000015 0.26048262],[0.66406201 0.4139982 ]
[0.34999806 0.22923127],[0.75000059 0.26048128],[0.66406055 0.4139967 ]
[0.34999562 0.229229  ],[0.75000133 0.26047906],[0.6640581 0.4139942]
[0.34999222 0.22922583],[0.75000236 0.26047596],[0.66405468 0.41399071]
[0.34998785 0.22922174],[0.75000369 0.26047196],[0.66405028 0.41398621]
[0.3499825  0.22921675],[0.75000531 0.26046708],[0.66404491 0.41398072]
[0.34997618 0.22921084],[0.75000723 0.26046131],[0.66403855 0.41397422]
[0.34996889 0.22920404],[0.75000945 0.26045465],[0.66403122 0.41396673]
[0.34996062 0.22919632],[0.75001196 0.2604471 ],[0.66402291 0.41395824]
[0.34995138 0.22918769],[0.75001477 0.26043866],[0.66401363 0.41394875]
[0.34994118 0.22917816],[0.75001787 0.26042934],[0.66400336 0.41393826]
[0.34992999 0.22916772],[0.75002127 0.26041913],[0.66399212 0.41392677]
[0.34991784 0.22915637],[0.75002496 0.26040803],[0.66397991 0.41391428]
[0.34990471 0.22914411],[0.75002895 0.26039604],[0.66396671 0.4139008 ]
[0.34989062 0.22913095],[0.75003324 0.26038317],[0.66395254 0.41388631]
[0.34987555 0.22911687],[0.75003782 0.26036941],[0.66393739 0.41387082]
[0.3498595  0.22910189],[0.7500427  0.26035476],[0.66392126 0.41385434]
[0.34984249 0.22908601],[0.75004788 0.26033922],[0.66390415 0.41383686]
[0.3498245  0.22906921],[0.75005335 0.2603228 ],[0.66388607 0.41381838]
[0.34980554 0.22905151],[0.75005913 0.26030549],[0.66386701 0.4137989 ]
[0.34978561 0.2290329 ],[0.7500652  0.26028729],[0.66384697 0.41377842]
[0.34976471 0.22901338],[0.75007156 0.2602682 ],[0.66382596 0.41375694]
[0.34974283 0.22899295],[0.75007823 0.26024823],[0.66380397 0.41373446]
[0.34971998 0.22897162],[0.7500852  0.26022737],[0.663781   0.41371098]
[0.34969616 0.22894938],[0.75009246 0.26020562],[0.66375705 0.41368651]
[0.34967137 0.22892623],[0.75010002 0.26018298],[0.66373212 0.41366103]
[0.34964561 0.22890218],[0.75010789 0.26015946],[0.66370622 0.41363456]
[0.34961887 0.22887722],[0.75011605 0.26013505],[0.66367934 0.41360708]
[0.34959116 0.22885135],[0.75012451 0.26010976],[0.66365149 0.41357861]
[0.34956248 0.22882457],[0.75013328 0.26008357],[0.66362265 0.41354914]
[0.34953283 0.22879689],[0.75014234 0.2600565 ],[0.66359284 0.41351867]
[0.3495022 0.2287683],[0.75015171 0.26002855],[0.66356205 0.4134872 ]
[0.3494706 0.2287388],[0.75016138 0.2599997 ],[0.66353029 0.41345473]
[0.34943803 0.2287084 ],[0.75017135 0.25996997],[0.66349754 0.41342127]
[0.34940449 0.22867708],[0.75018162 0.25993936],[0.66346382 0.4133868 ]
[0.34936998 0.22864487],[0.7501922  0.25990786],[0.66342913 0.41335134]
[0.34933449 0.22861174],[0.75020308 0.25987547],[0.66339345 0.41331487]
[0.34929804 0.22857771],[0.75021427 0.25984219],[0.6633568  0.41327741]
[0.34926061 0.22854278],[0.75022575 0.25980803],[0.66331917 0.41323895]
[0.34922221 0.22850693],[0.75023755 0.25977299],[0.66328056 0.41319949]
[0.34918283 0.22847018],[0.75024965 0.25973706],[0.66324098 0.41315903]
[0.34914249 0.22843253],[0.75026206 0.25970024],[0.66320042 0.41311757]
[0.34910117 0.22839396],[0.75027477 0.25966254],[0.66315888 0.41307511]
[0.34905888 0.2283545 ],[0.75028779 0.25962395],[0.66311636 0.41303165]
[0.34901562 0.22831412],[0.75030112 0.25958448],[0.66307287 0.4129872 ]
[0.34897139 0.22827284],[0.75031475 0.25954412],[0.6630284  0.41294174]
[0.34892619 0.22823066],[0.7503287  0.25950287],[0.66298295 0.41289529]
[0.34888001 0.22818756],[0.75034295 0.25946074],[0.66293653 0.41284784]
[0.34883286 0.22814357],[0.75035752 0.25941773],[0.66288913 0.41279939]
[0.34878474 0.22809867],[0.75037239 0.25937383],[0.66284075 0.41274994]
[0.34873565 0.22805286],[0.75038758 0.25932905],[0.66279139 0.41269949]
[0.34868559 0.22800615],[0.75040308 0.25928338],[0.66274106 0.41264804]
