1.0
 
[0.35       0.22923309],[0.75       0.26048306],[0.6640625 0.4139987]
[0.3499995 0.2292326],[0.7500004  0.26048257],[0.664062  0.4139982]
[0.349998   0.22923113],[0.75000158 0.26048108],[0.6640605 0.4139967]
[0.3499955  0.22922868],[0.75000356 0.26047861],[0.664058  0.4139942]
[0.349992   0.22922525],[0.75000633 0.26047514],[0.66405449 0.41399069]
[0.34998749 0.22922084],[0.75000989 0.26047069],[0.66404999 0.41398619]
[0.34998199 0.22921545],[0.75001424 0.26046524],[0.66404449 0.41398068]
[0.34997549 0.22920908],[0.75001938 0.26045881],[0.66403798 0.41397417]
[0.34996799 0.22920173],[0.75002531 0.26045138],[0.66403048 0.41396667]
[0.34995948 0.2291934 ],[0.75003203 0.26044297],[0.66402197 0.41395816]
[0.34994998 0.22918409],[0.75003955 0.26043357],[0.66401247 0.41394865]
[0.34993947 0.2291738 ],[0.75004785 0.26042317],[0.66400196 0.41393814]
[0.34992797 0.22916253],[0.75005695 0.26041179],[0.66399045 0.41392663]
[0.34991546 0.22915027],[0.75006684 0.26039942],[0.66397794 0.41391411]
[0.34990196 0.22913704],[0.75007752 0.26038605],[0.66396444 0.4139006 ]
[0.34988745 0.22912283],[0.750089  0.2603717],[0.66394993 0.41388608]
[0.34987195 0.22910764],[0.75010126 0.26035636],[0.66393442 0.41387057]
[0.34985544 0.22909147],[0.75011432 0.26034003],[0.66391791 0.41385405]
[0.34983793 0.22907432],[0.75012818 0.2603227 ],[0.66390039 0.41383653]
[0.34981942 0.22905619],[0.75014282 0.26030439],[0.66388188 0.41381801]
[0.34979991 0.22903708],[0.75015826 0.26028509],[0.66386237 0.41379849]
[0.34977941 0.22901699],[0.75017449 0.2602648 ],[0.66384186 0.41377797]
[0.3497579  0.22899592],[0.75019152 0.26024351],[0.66382034 0.41375645]
[0.34973539 0.22897387],[0.75020933 0.26022124],[0.66379783 0.41373393]
[0.34971188 0.22895084],[0.75022795 0.26019798],[0.66377431 0.4137104 ]
[0.34968737 0.22892683],[0.75024736 0.26017373],[0.6637498  0.41368588]
[0.34966186 0.22890184],[0.75026756 0.26014849],[0.66372428 0.41366035]
[0.34963535 0.22887587],[0.75028856 0.26012226],[0.66369776 0.41363382]
[0.34960783 0.22884892],[0.75031035 0.26009504],[0.66367024 0.41360629]
[0.34957932 0.22882099],[0.75033295 0.26006683],[0.66364172 0.41357776]
[0.34954981 0.22879208],[0.75035633 0.26003763],[0.66361221 0.41354823]
[0.3495193  0.22876219],[0.75038052 0.26000744],[0.66358169 0.4135177 ]
[0.34948778 0.22873132],[0.7504055  0.25997626],[0.66355016 0.41348617]
[0.34945527 0.22869947],[0.75043128 0.25994409],[0.66351764 0.41345364]
[0.34942176 0.22866664],[0.75045786 0.25991093],[0.66348412 0.4134201 ]
[0.34938724 0.22863283],[0.75048523 0.25987678],[0.6634496  0.41338557]
[0.34935173 0.22859804],[0.75051341 0.25984165],[0.66341408 0.41335003]
[0.34931521 0.22856228],[0.75054238 0.25980552],[0.66337755 0.41331349]
[0.34927769 0.22852553],[0.75057215 0.2597684 ],[0.66334003 0.41327595]
[0.34923918 0.2284878 ],[0.75060273 0.25973029],[0.6633015  0.41323741]
[0.34919966 0.22844909],[0.7506341 0.2596912],[0.66326198 0.41319787]
[0.34915915 0.22840941],[0.75066628 0.25965111],[0.66322145 0.41315733]
[0.34911763 0.22836874],[0.75069926 0.25961004],[0.66317992 0.41311579]
[0.34907511 0.22832709],[0.75073304 0.25956797],[0.6631374  0.41307324]
[0.34903159 0.22828447],[0.75076762 0.25952492],[0.66309387 0.4130297 ]
