1.0
 
[0.35       0.22923309],[0.75       0.26048306],[0.6640625 0.4139987]
[0.34999951 0.22923264],[0.75000012 0.26048262],[0.66406201 0.4139982 ]
[0.34999806 0.22923128],[0.75000048 0.2604813 ],[0.66406054 0.4139967 ]
[0.34999563 0.22922901],[0.75000109 0.26047909],[0.6640581 0.4139942]
[0.34999224 0.22922584],[0.75000193 0.26047601],[0.66405467 0.41399071]
[0.34998787 0.22922177],[0.75000302 0.26047204],[0.66405027 0.41398621]
[0.34998253 0.22921679],[0.75000435 0.26046719],[0.66404489 0.41398072]
[0.34997622 0.2292109 ],[0.75000593 0.26046147],[0.66403853 0.41397423]
[0.34996895 0.22920411],[0.75000774 0.26045486],[0.66403119 0.41396673]
[0.3499607  0.22919641],[0.7500098  0.26044736],[0.66402288 0.41395824]
[0.34995148 0.2291878 ],[0.7500121  0.26043899],[0.66401358 0.41394875]
[0.34994129 0.22917829],[0.75001464 0.26042974],[0.66400331 0.41393827]
[0.34993013 0.22916788],[0.75001742 0.2604196 ],[0.66399206 0.41392678]
[0.349918   0.22915656],[0.75002045 0.26040858],[0.66397983 0.41391429]
[0.3499049  0.22914433],[0.75002372 0.26039669],[0.66396662 0.41390081]
[0.34989083 0.2291312 ],[0.75002724 0.26038391],[0.66395244 0.41388632]
[0.34987579 0.22911716],[0.75003099 0.26037025],[0.66393727 0.41387084]
[0.34985978 0.22910222],[0.75003499 0.26035571],[0.66392113 0.41385436]
[0.3498428  0.22908637],[0.75003924 0.26034028],[0.66390401 0.41383688]
[0.34982484 0.22906961],[0.75004372 0.26032398],[0.66388591 0.4138184 ]
[0.34980592 0.22905195],[0.75004846 0.2603068 ],[0.66386684 0.41379892]
[0.34978603 0.22903339],[0.75005343 0.26028873],[0.66384678 0.41377844]
[0.34976516 0.22901392],[0.75005865 0.26026979],[0.66382575 0.41375697]
[0.34974333 0.22899354],[0.75006412 0.26024996],[0.66380373 0.41373449]
[0.34972053 0.22897226],[0.75006983 0.26022925],[0.66378074 0.41371102]
[0.34969675 0.22895008],[0.75007579 0.26020767],[0.66375677 0.41368654]
[0.34967201 0.22892699],[0.75008199 0.2601852 ],[0.66373183 0.41366107]
[0.3496463  0.22890299],[0.75008844 0.26016185],[0.6637059 0.4136346]
[0.34961961 0.22887809],[0.75009514 0.26013762],[0.663679   0.41360713]
[0.34959196 0.22885228],[0.75010208 0.26011251],[0.66365112 0.41357866]
[0.34956333 0.22882557],[0.75010927 0.26008652],[0.66362226 0.41354919]
[0.34953374 0.22879796],[0.75011671 0.26005965],[0.66359242 0.41351873]
[0.34950317 0.22876944],[0.75012439 0.2600319 ],[0.6635616  0.41348726]
[0.34947164 0.22874002],[0.75013233 0.26000327],[0.66352981 0.4134548 ]
