1.0
 
[0.35       0.22923309],[0.75       0.26048306],[0.6640625 0.4139987]
[0.34999951 0.22923263],[0.75000027 0.2604826 ],[0.66406201 0.4139982 ]
[0.34999802 0.22923124],[0.75000109 0.26048122],[0.66406052 0.4139967 ]
[0.34999555 0.22922893],[0.75000245 0.26047892],[0.66405805 0.4139942 ]
[0.34999209 0.22922569],[0.75000435 0.2604757 ],[0.66405459 0.41399071]
[0.34998764 0.22922153],[0.7500068  0.26047156],[0.66405013 0.41398621]
[0.34998221 0.22921644],[0.75000979 0.2604665 ],[0.66404469 0.41398072]
[0.34997578 0.22921042],[0.75001332 0.26046052],[0.66403826 0.41397422]
[0.34996837 0.22920349],[0.7500174  0.26045361],[0.66403084 0.41396673]
[0.34995996 0.22919562],[0.75002203 0.26044579],[0.66402243 0.41395824]
[0.34995057 0.22918683],[0.75002719 0.26043705],[0.66401303 0.41394875]
[0.34994019 0.22917712],[0.75003291 0.26042739],[0.66400265 0.41393826]
[0.34992882 0.22916648],[0.75003916 0.26041681],[0.66399127 0.41392677]
[0.34991647 0.22915492],[0.75004597 0.26040531],[0.6639789  0.41391428]
[0.34990312 0.22914243],[0.75005331 0.26039288],[0.66396555 0.41390079]
[0.34988879 0.22912902],[0.7500612  0.26037954],[0.6639512  0.41388631]
[0.34987347 0.22911468],[0.75006964 0.26036528],[0.66393587 0.41387082]
[0.34985716 0.22909942],[0.75007863 0.2603501 ],[0.66391954 0.41385433]
[0.34983986 0.22908323],[0.75008815 0.260334  ],[0.66390223 0.41383685]
[0.34982157 0.22906612],[0.75009823 0.26031697],[0.66388393 0.41381837]
[0.34980229 0.22904808],[0.75010885 0.26029903],[0.66386464 0.41379889]
[0.34978203 0.22902912],[0.75012002 0.26028017],[0.66384436 0.41377841]
[0.34976078 0.22900923],[0.75013173 0.26026039],[0.66382309 0.41375693]
[0.34973853 0.22898842],[0.75014399 0.26023969],[0.66380083 0.41373445]
[0.3497153  0.22896669],[0.7501568  0.26021807],[0.66377758 0.41371097]
[0.34969109 0.22894403],[0.75017016 0.26019553],[0.66375334 0.41368649]
[0.34966588 0.22892045],[0.75018407 0.26017207],[0.66372811 0.41366102]
[0.34963968 0.22889594],[0.75019852 0.26014769],[0.6637019  0.41363454]
[0.3496125  0.22887051],[0.75021352 0.26012239],[0.66367469 0.41360707]
[0.34958433 0.22884415],[0.75022908 0.26009617],[0.66364649 0.41357859]
[0.34955517 0.22881687],[0.75024518 0.26006904],[0.66361731 0.41354912]
[0.34952502 0.22878866],[0.75026183 0.26004098],[0.66358714 0.41351865]
[0.34949388 0.22875954],[0.75027903 0.26001201],[0.66355597 0.41348718]
[0.34946176 0.22872948],[0.75029679 0.25998211],[0.66352382 0.41345471]
[0.34942864 0.22869851],[0.75031509 0.2599513 ],[0.66349068 0.41342124]
[0.34939454 0.22866661],[0.75033395 0.25991956],[0.66345655 0.41338678]
[0.34935945 0.22863379],[0.75035336 0.25988691],[0.66342143 0.41335131]
[0.34932337 0.22860004],[0.75037332 0.25985334],[0.66338532 0.41331484]
[0.34928631 0.22856537],[0.75039384 0.25981885],[0.66334822 0.41327738]
[0.34924825 0.22852978],[0.75041491 0.25978344],[0.66331013 0.41323892]
[0.34920921 0.22849326],[0.75043654 0.25974712],[0.66327106 0.41319945]
[0.34916918 0.22845582],[0.75045872 0.25970987],[0.66323099 0.41315899]
[0.34912816 0.22841746],[0.75048145 0.25967171],[0.66318993 0.41311753]
[0.34908615 0.22837818],[0.75050474 0.25963262],[0.66314789 0.41307507]
[0.34904315 0.22833797],[0.75052859 0.25959262],[0.66310486 0.41303161]
[0.34899917 0.22829684],[0.750553  0.2595517],[0.66306083 0.41298716]
[0.3489542  0.22825479],[0.75057796 0.25950987],[0.66301582 0.4129417 ]
[0.34890824 0.22821181],[0.75060349 0.25946711],[0.66296982 0.41289524]
[0.34886129 0.22816792],[0.75062957 0.25942344],[0.66292283 0.41284779]
[0.34881335 0.2281231 ],[0.75065621 0.25937885],[0.66287485 0.41279934]
[0.34876443 0.22807736],[0.75068341 0.25933334],[0.66282588 0.41274988]
[0.34871451 0.22803069],[0.75071118 0.25928691],[0.66277592 0.41269943]
[0.34866361 0.22798311],[0.7507395  0.25923957],[0.66272497 0.41264798]
[0.34861173 0.2279346 ],[0.75076839 0.25919131],[0.66267304 0.41259553]
[0.34855885 0.22788517],[0.75079785 0.25914213],[0.66262011 0.41254209]
[0.34850499 0.22783483],[0.75082786 0.25909203],[0.6625662  0.41248764]
[0.34845013 0.22778356],[0.75085845 0.25904102],[0.66251129 0.41243219]
[0.34839429 0.22773137],[0.75088959 0.25898909],[0.6624554  0.41237575]
[0.34833747 0.22767825],[0.75092131 0.25893624],[0.66239852 0.4123183 ]
[0.34827965 0.22762422],[0.75095359 0.25888248],[0.66234064 0.41225986]
[0.34822085 0.22756927],[0.75098644 0.2588278 ],[0.66228178 0.41220042]
[0.34816106 0.2275134 ],[0.75101986 0.2587722 ],[0.66222193 0.41213998]
[0.34810028 0.22745661],[0.75105385 0.25871569],[0.6621611  0.41207854]
[0.34803851 0.22739889],[0.75108841 0.25865826],[0.66209927 0.4120161 ]
[0.34797576 0.22734026],[0.75112354 0.25859992],[0.66203645 0.41195266]
[0.34791202 0.22728071],[0.75115924 0.25854066],[0.66197265 0.41188823]
[0.34784729 0.22722024],[0.75119552 0.25848048],[0.66190785 0.41182279]
[0.34778157 0.22715885],[0.75123237 0.25841939],[0.66184207 0.41175636]
[0.34771487 0.22709654],[0.75126979 0.25835738],[0.6617753  0.41168892]
[0.34764718 0.22703331],[0.7513078  0.25829446],[0.66170753 0.41162049]
[0.3475785  0.22696916],[0.75134638 0.25823062],[0.66163878 0.41155106]
[0.34750883 0.2269041 ],[0.75138553 0.25816586],[0.66156904 0.41148063]
[0.34743818 0.22683812],[0.75142527 0.2581002 ],[0.66149832 0.4114092 ]
