1.0
 
[0.35       0.22923309],[0.75       0.26048306],[0.6640625 0.4139987]
[0.3499995 0.2292326],[0.75000039 0.26048257],[0.664062  0.4139982]
[0.349998   0.22923114],[0.75000155 0.26048109],[0.6640605 0.4139967]
[0.3499955 0.2292287],[0.75000349 0.26047862],[0.664058  0.4139942]
[0.349992   0.22922528],[0.7500062  0.26047517],[0.6640545  0.41399069]
[0.3499875  0.22922089],[0.75000968 0.26047072],[0.66405    0.41398619]
[0.349982   0.22921552],[0.75001394 0.2604653 ],[0.66404449 0.41398068]
[0.3499755  0.22920917],[0.75001898 0.26045888],[0.66403799 0.41397418]
[0.349968   0.22920185],[0.75002479 0.26045148],[0.66403049 0.41396667]
[0.3499595  0.22919355],[0.75003137 0.26044309],[0.66402199 0.41395816]
[0.34995    0.22918427],[0.75003873 0.26043372],[0.66401249 0.41394866]
[0.3499395  0.22917402],[0.75004687 0.26042335],[0.66400198 0.41393815]
[0.349928  0.2291628],[0.75005578 0.26041201],[0.66399048 0.41392664]
[0.3499155  0.22915059],[0.75006547 0.26039967],[0.66397798 0.41391413]
[0.349902   0.22913741],[0.75007593 0.26038635],[0.66396447 0.41390062]
[0.3498875  0.22912326],[0.75008717 0.26037204],[0.66394997 0.4138861 ]
[0.349872   0.22910812],[0.75009918 0.26035674],[0.66393446 0.41387059]
[0.3498555  0.22909201],[0.75011197 0.26034046],[0.66391796 0.41385408]
[0.349838   0.22907493],[0.75012554 0.26032319],[0.66390045 0.41383656]
[0.3498195  0.22905687],[0.75013988 0.26030493],[0.66388195 0.41381804]
[0.3498     0.22903783],[0.750155   0.26028569],[0.66386244 0.41379853]
[0.3497795  0.22901782],[0.7501709  0.26026546],[0.66384194 0.41377801]
[0.349758   0.22899683],[0.75018758 0.26024424],[0.66382043 0.41375649]
[0.3497355  0.22897486],[0.75020503 0.26022204],[0.66379793 0.41373397]
[0.349712   0.22895192],[0.75022326 0.26019885],[0.66377442 0.41371045]
[0.3496875 0.228928 ],[0.75024228 0.26017467],[0.66374991 0.41368593]
[0.349662   0.22890311],[0.75026206 0.26014951],[0.66372441 0.41366041]
[0.3496355  0.22887723],[0.75028263 0.26012335],[0.6636979  0.41363389]
[0.349608   0.22885039],[0.75030398 0.26009622],[0.66367039 0.41360636]
[0.3495795  0.22882257],[0.75032611 0.26006809],[0.66364188 0.41357784]
[0.34955    0.22879377],[0.75034902 0.26003898],[0.66361237 0.41354831]
[0.3495195  0.22876399],[0.75037271 0.26000888],[0.66358187 0.41351779]
[0.349488   0.22873324],[0.75039718 0.2599778 ],[0.66355036 0.41348626]
[0.34945551 0.22870151],[0.75042243 0.25994573],[0.66351785 0.41345373]
[0.34942201 0.22866881],[0.75044846 0.25991267],[0.66348434 0.4134202 ]
[0.34938751 0.22863513],[0.75047528 0.25987863],[0.66344983 0.41338567]
[0.34935201 0.22860048],[0.75050288 0.2598436 ],[0.66341432 0.41335014]
[0.34931551 0.22856485],[0.75053126 0.25980758],[0.66337781 0.41331361]
[0.34927801 0.22852824],[0.75056043 0.25977057],[0.6633403  0.41327608]
[0.34923951 0.22849066],[0.75059038 0.25973258],[0.66330179 0.41323755]
[0.34920001 0.2284521 ],[0.75062111 0.25969361],[0.66326228 0.41319801]
[0.34915951 0.22841257],[0.75065263 0.25965364],[0.66322177 0.41315748]
[0.34911801 0.22837206],[0.75068494 0.25961269],[0.66318025 0.41311594]
[0.34907551 0.22833057],[0.75071803 0.25957075],[0.66313774 0.41307341]
[0.34903201 0.22828811],[0.75075191 0.25952783],[0.66309423 0.41302987]
[0.34898751 0.22824467],[0.75078658 0.25948392],[0.66304972 0.41298533]
[0.34894201 0.22820026],[0.75082203 0.25943902],[0.66300421 0.41293979]
[0.34889552 0.22815487],[0.75085828 0.25939314],[0.66295769 0.41289325]
[0.34884802 0.22810851],[0.75089531 0.25934627],[0.66291018 0.41284571]
[0.34879952 0.22806117],[0.75093313 0.25929842],[0.66286167 0.41279717]
[0.34875002 0.22801286],[0.75097175 0.25924957],[0.66281215 0.41274763]
[0.34869952 0.22796357],[0.75101115 0.25919975],[0.66276164 0.41269709]
[0.34864802 0.2279133 ],[0.75105135 0.25914893],[0.66271012 0.41264554]
[0.34859552 0.22786206],[0.75109234 0.25909713],[0.66265761 0.412593  ]
[0.34854202 0.22780984],[0.75113412 0.25904434],[0.6626041  0.41253945]
[0.34848753 0.22775665],[0.75117669 0.25899057],[0.66254958 0.41248491]
[0.34843203 0.22770248],[0.75122006 0.25893581],[0.66249407 0.41242936]
[0.34837553 0.22764734],[0.75126423 0.25888006],[0.66243755 0.41237281]
[0.34831803 0.22759123],[0.75130919 0.25882333],[0.66238003 0.41231526]
[0.34825953 0.22753413],[0.75135495 0.25876561],[0.66232152 0.41225671]
[0.34820003 0.22747606],[0.75140151 0.2587069 ],[0.662262   0.41219716]
[0.34813954 0.22741702],[0.75144886 0.25864721],[0.66220149 0.41213661]
[0.34807804 0.227357  ],[0.75149702 0.25858654],[0.66213997 0.41207506]
[0.34801554 0.22729601],[0.75154597 0.25852487],[0.66207745 0.41201251]
[0.34795204 0.22723404],[0.75159572 0.25846222],[0.66201394 0.41194895]
[0.34788755 0.2271711 ],[0.75164628 0.25839859],[0.66194942 0.4118844 ]
[0.34782205 0.22710718],[0.75169763 0.25833396],[0.6618839  0.41181884]
[0.34775555 0.22704229],[0.75174978 0.25826836],[0.66181738 0.41175229]
[0.34768805 0.22697642],[0.75180274 0.25820176],[0.66174986 0.41168473]
[0.34761956 0.22690958],[0.75185649 0.25813418],[0.66168135 0.41161618]
[0.34755006 0.22684176],[0.75191104 0.25806562],[0.66161183 0.41154662]
[0.34747956 0.22677297],[0.7519664  0.25799607],[0.66154131 0.41147606]
[0.34740807 0.22670321],[0.75202255 0.25792553],[0.66146979 0.4114045 ]
[0.34733557 0.22663247],[0.75207949 0.25785401],[0.66139727 0.41133194]
[0.34726207 0.22656075],[0.75213724 0.2577815 ],[0.66132375 0.41125838]
[0.34718758 0.22648806],[0.75219579 0.25770801],[0.66124923 0.41118382]
[0.34711208 0.2264144 ],[0.75225513 0.25763353],[0.66117371 0.41110825]
[0.34703558 0.22633976],[0.75231527 0.25755807],[0.66109719 0.41103169]
[0.34695809 0.22626415],[0.75237621 0.25748162],[0.66101967 0.41095413]
[0.34687959 0.22618757],[0.75243794 0.25740419],[0.66094115 0.41087556]
[0.3468001  0.22611001],[0.75250047 0.25732577],[0.66086163 0.41079599]
[0.3467196  0.22603147],[0.7525638  0.25724637],[0.66078111 0.41071543]
[0.34663811 0.22595197],[0.75262792 0.25716598],[0.66069958 0.41063386]
[0.34655561 0.22587149],[0.75269284 0.25708461],[0.66061706 0.41055129]
[0.34647212 0.22579003],[0.75275856 0.25700225],[0.66053354 0.41046772]
[0.34638762 0.2257076 ],[0.75282507 0.25691891],[0.66044902 0.41038315]
[0.34630213 0.2256242 ],[0.75289237 0.25683458],[0.6603635  0.41029758]
