1.0
 
[0.35       0.22923309],[0.75       0.26048306],[0.6640625 0.4139987]
[0.34999953 0.22923267],[0.74999998 0.26048267],[0.66406201 0.4139982 ]
[0.34999814 0.22923141],[0.74999993 0.26048148],[0.66406054 0.41399671]
[0.3499958  0.22922932],[0.74999984 0.26047952],[0.66405809 0.41399423]
[0.34999254 0.22922638],[0.74999971 0.26047676],[0.66405466 0.41399075]
[0.34998835 0.22922261],[0.74999955 0.26047321],[0.66405025 0.41398627]
[0.34998322 0.229218  ],[0.74999935 0.26046888],[0.66404486 0.41398081]
[0.34997716 0.22921255],[0.74999912 0.26046376],[0.66403849 0.41397434]
[0.34997017 0.22920626],[0.74999885 0.26045785],[0.66403113 0.41396689]
[0.34996224 0.22919913],[0.74999855 0.26045116],[0.6640228  0.41395844]
[0.34995339 0.22919116],[0.74999821 0.26044367],[0.66401349 0.41394899]
[0.3499436  0.22918236],[0.74999783 0.2604354 ],[0.6640032  0.41393855]
[0.34993288 0.22917271],[0.74999742 0.26042634],[0.66399193 0.41392712]
[0.34992122 0.22916223],[0.74999697 0.2604165 ],[0.66397967 0.4139147 ]
[0.34990864 0.22915091],[0.74999649 0.26040586],[0.66396644 0.41390128]
[0.34989512 0.22913876],[0.74999598 0.26039444],[0.66395223 0.41388686]
[0.34988067 0.22912576],[0.74999542 0.26038223],[0.66393704 0.41387145]
[0.34986529 0.22911193],[0.74999484 0.26036924],[0.66392086 0.41385505]
[0.34984898 0.22909726],[0.74999422 0.26035546],[0.66390371 0.41383765]
[0.34983173 0.22908174],[0.74999356 0.26034089],[0.66388558 0.41381926]
[0.34981356 0.2290654 ],[0.74999287 0.26032553],[0.66386646 0.41379987]
[0.34979445 0.22904821],[0.74999215 0.26030938],[0.66384637 0.41377949]
[0.34977441 0.22903019],[0.7499914  0.26029245],[0.6638253  0.41375812]
[0.34975343 0.22901133],[0.74999061 0.26027474],[0.66380324 0.41373575]
[0.34973153 0.22899163],[0.74998978 0.26025623],[0.66378021 0.41371239]
[0.34970869 0.22897109],[0.74998893 0.26023694],[0.66375619 0.41368804]
[0.34968492 0.22894971],[0.74998804 0.26021686],[0.6637312  0.41366269]
[0.34966022 0.2289275 ],[0.74998711 0.260196  ],[0.66370522 0.41363634]
